,!Max Actual BP,!Mean Actual BP,Beats per Second (1000ms),Cumulative Perfusion Grad,Current Perfusion Grad,Decision,EGM Kurtosis,EGM Mean,EGM STD,EGM Skewness,Per Cum. Kurtosis,Per Cum. Mean,Per Cum. STD,Per Cum. Skewness,Per Kurtosis,Per Mean,Per STD,Per Skewness,!BP,Per_similarity
780,0.001,-0.0005499999999999999,2.0,63.24757063344965,2.007410205144688,0.0,0.041074923149576836,0.17801600989012636,0.2262136215333342,1.241469879729391,-1.6859385015600934,0.3550544869798951,0.2965620819947986,-0.0836429480759448,-0.7279893725447892,0.6453977599518237,0.17899655925130864,-0.7702553652514753,[0.75284106],0.7783755027776574
781,0.001,-0.0005508333333333333,1.0,64.675711049704,2.1069444835550954,0.0,1.6816098792714183,0.14161978158323035,0.20382599293833253,1.7261447732058328,-1.6847132457168226,0.3812283446247472,0.3175202075909809,-0.08892822639904795,-0.7239329629384206,0.6166986454104437,0.1916284404606134,-0.7730435592299497,[0.80597289],0.9885565251516529
782,0.001,-0.0005566666666666667,2.0,63.615801958547884,70.73875273858434,0.0,0.6774797233230658,0.16707354396525967,0.20853673116556254,1.3871048275662543,-1.8152895498616086,0.38837552985868373,0.3629351359379335,0.0360608202737795,0.12161584800997982,0.7184393951152334,0.19169718301849498,-1.2069934341543072,117.78975979166987,0.5104703865333629
783,0.001,-0.0005541666666666667,2.0,46.16843753444105,71.16987896341342,0.0,0.6369905783378984,0.16330293639334262,0.21075649293828752,1.3741767448956879,-1.8152895498616084,0.3979664933165409,0.37189784691928585,0.03606082027377961,0.1216158480099816,0.7222433748033125,0.19643115963636648,-1.2069934341543078,118.50764429622389,1.0
784,0.001,-0.0005475,1.0,31.665863686229276,71.16987896341342,0.0,0.9419316889799045,0.12629052898015666,0.1754461405863581,1.536283748066107,-1.8152895498616084,0.3979664933165409,0.37189784691928585,0.03606082027377961,0.1216158480099816,0.7575293472284367,0.19643115963636648,-1.2069934341543078,118.50764429622389,-0.18556811832128095
785,0.001,-0.0005391666666666666,2.0,61.55177754823447,38.56076244161945,0.0,0.08872258000919775,0.14853824496478402,0.18273123655809004,1.2386187761511986,0.0009271709483580359,0.7559227816870765,0.17490148204905384,-0.6805600568039278,0.0009271709483580359,0.7412769850774071,0.17490148204905384,-0.6805600568039278,[118.29491703],0.9313433588716615
786,0.001,-0.0005324999999999999,2.0,69.48219664980667,40.49754437031113,0.0,0.11246322170414658,0.1441799092185254,0.18384717262325015,1.2566813913300312,0.2809905254734919,0.7365503568884529,0.19396063595536264,-0.8008072641021841,0.2809905254734919,0.6959920935099566,0.19396063595536264,-0.8008072641021841,[124.23648672],0.9815972308128234
787,0.001,-0.0005466666666666665,2.0,69.48219664980667,40.49754437031113,0.0,0.2796217890031767,0.13977149000780467,0.18234364683511226,1.3233156940778614,0.2809905254734919,0.7365503568884529,0.19396063595536264,-0.8008072641021841,0.2809905254734919,0.6959920935099566,0.19396063595536264,-0.8008072641021841,[124.23648672],0.9815972308128234
788,0.001,-0.0005333333333333334,2.0,65.54611230436461,7.951386703658792e-13,0.0,0.3056082867087824,0.14405498580456938,0.1799997691153386,1.3266442322423921,135.00719424460442,0.0014175963254540597,0.016713214189071426,11.705007229583602,-0.5000000000000004,0.5824888950631315,1.7554167342883506e-17,1.5811388300841895,1.1928066027439442e-14,0.975900072948533
789,0.001,-0.0005549999999999999,2.0,42.2076694827363,63.47085621808679,0.0,0.33811225638137987,0.14320796596597857,0.18397860916821557,1.367198293689221,-1.4509752955033897,0.29275326032630783,0.2215136249610844,-0.13309532336577948,-1.2872021217309673,0.5045913914262399,0.14179881003355418,-0.243285533855736,[99.97486245],1.0
