Beats per Second (1000ms),BPM,EGM Mean RV,EGM STD RV,EGM Skewness RV,EGM Kurtosis RV,R-R Interval RV,BP,Max Actual BP,Mean Actual BP,Per Mean,Per STD,Per Skewness,Per Kurtosis,Current Perfusion Grad,Decision,Quality of prfusion,Perfusion Amplitude
0,180.72289156626505,1.26726124572915,0.8697517322738699,0.7427569313511598,-0.954977085579988,332,120.77439387216982,81.69999999999999,63.35451807228916,70.61154098328728,1.4139892601091053,0.0,-3.0,9.445425809029398,2,,3.127635532500321
0,178.04154302670622,1.4579768534524096,1.0161915359177263,0.5636068775095082,-1.2424108367736895,337,123.80826001742865,82.0,63.341839762611265,70.80390590066757,1.3706666458567585,0.0,-3.0,11.434501535645696,2,,3.600265256612019
0,181.8181818181818,1.4639804683685185,0.9590762733646173,0.6001096738320759,-1.189123703180114,330,108.38178248042473,78.7,62.65969696969696,69.76649520035497,0.7655644824174014,0.0,-3.0,5.941656218740821,2,,1.8317165687979013
0,179.1044776119403,1.3146806444839632,0.9933593007781487,0.5860859801928138,-1.1514774623152513,335,115.56722856051007,75.5,63.14000000000001,67.76001964239366,1.170351328567299,0.0,-3.0,7.569668366354814,2,,2.2591251346998433
0,180.18018018018017,1.232854076820695,0.9457763735576622,0.5810155697164093,-1.1763546031254937,333,121.38882891169686,80.9,64.80330330330331,69.41464058791631,1.8124026905917658,0.0,-3.0,9.755261438293305,2,,4.865504925612228
0,180.72289156626505,1.233695157069957,0.9036834503840119,0.6168564507081081,-1.1945053724606491,332,117.5811386180087,86.3,66.50060240963856,71.37657693972217,1.5184732849943958,0.0,-3.0,8.18270272102362,2,,4.126889272061746
0,178.57142857142858,1.284298194656104,0.9483187930988566,0.5773457711989888,-1.24489626927461,336,121.16998717017019,79.80000000000001,66.4857142857143,73.73721544855023,1.547762996470183,0.0,-3.0,9.641399354757635,2,,4.4508731930039716
0,179.64071856287424,1.1705130437843423,0.8874242907049112,0.6061971714996727,-1.0361572489470012,334,113.73017854382337,81.89999999999999,67.95299401197606,73.22171305105796,0.9087343176604361,0.0,-3.0,7.08610942672561,2,,2.834276990451542
0,180.18018018018017,1.0650536555405987,0.8360648272885371,0.6120981453408865,-1.1553331662271873,333,119.30804446481388,81.5,66.66066066066067,73.11567141407589,1.1728682647004502,0.0,-3.0,8.807182686290329,2,,3.517059628138213
0,180.72289156626505,1.175422704127241,0.8492086643315564,0.5636694492462029,-1.1961244474103736,332,122.7942088191743,87.0,66.90512048192771,73.94900242659374,1.1739339141898324,0.0,-3.0,10.609388210430971,2,,3.652632990555162
0,178.57142857142858,1.0177383426894995,0.7580975629915381,0.6601889333968177,-1.0248229186476203,336,115.31946510826468,77.7,65.85386904761904,73.29293878859869,1.2155304001801739,0.0,-3.0,7.500776899876804,2,,2.5674926957659068
0,180.18018018018017,1.0478768247569246,0.7307844665873816,0.6087380170258592,-1.0411639247958726,333,122.33033102198027,84.6,64.71141141141142,71.42574875498651,0.9170403663882403,0.0,-3.0,10.299654693248968,2,,2.3805919232407717
0,179.64071856287424,1.1069451562257628,0.8198540795413817,0.5863794835430829,-1.2084089973252128,334,119.03309331881898,77.10000000000001,64.29610778443114,70.96939794331108,0.935446946782092,0.0,-3.0,8.699941299827664,2,,2.9992009078194855
0,179.64071856287424,1.0949985309812171,0.7761146117806248,0.569776777926583,-1.198352223269751,334,115.99717175194762,82.89999999999999,63.09281437125748,72.6369494963815,1.0006242423975373,0.0,-3.0,7.692288219721759,2,,3.0930629411695634
0,179.64071856287424,1.1218856014347414,0.8482567720875901,0.4974630546203619,-1.2954848670173384,334,73.15645871380204,79.10000000000001,61.44700598802396,72.65202528160812,0.9157073761125882,0.0,-3.0,1.835913459093637,2,,0.535296884088126
0,180.72289156626505,1.231052329505001,0.7835416995319796,0.543523172182808,-1.169304181662008,332,98.64742793859952,77.60000000000001,59.57168674698796,71.20455418422493,0.7040638559293061,0.0,-3.0,4.4182166395249896,2,,1.2826095754099214
0,179.1044776119403,1.1628400509375347,0.7368302649792957,0.5519903622929256,-1.1312075993482922,335,109.56264554094982,73.7,60.03611940298508,70.34537278406287,0.6126112087914549,0.0,-3.0,6.168414803058864,2,,1.8805402567686258
0,173.91304347826087,1.1010456775117505,0.7287009341158921,0.4070820966975346,-1.228404368635963,345,109.4689511599381,86.3,65.36202898550725,71.07988591103283,0.6648855827508652,0.0,-3.0,6.149970246640972,2,,1.7671222895621668
0,186.9158878504673,1.034162205432913,0.670984216194995,0.6483480596410597,-1.0432662420722607,321,94.43034882767171,85.8,67.69626168224299,70.89767327854237,1.227325300667875,0.0,-3.0,3.8880395502235525,2,,1.3252871632735719
0,180.18018018018017,1.0554100553700854,0.8335660360871749,0.5726452574411484,-1.2151526955869643,333,85.19534371011056,87.6,67.73333333333333,68.99723830294673,0.9679576509508899,0.0,-3.0,2.8954670640317532,2,,0.7839667078126809
0,179.64071856287424,1.2465188882253453,0.7893160365961833,0.5664985162278326,-1.1576709390958775,334,116.99702810533667,79.2,65.89221556886227,69.29083020964465,0.845981507707913,0.0,-3.0,7.994120185591474,2,,2.8227673612415316
0,180.18018018018017,1.2358083525640216,0.8166257933220518,0.5502288719088563,-1.164151090153948,333,97.56428895006653,80.2,62.48588588588589,71.3330038128064,0.463960118825877,0.0,-3.0,4.276308938551513,2,,1.0318890092939057
0,180.18018018018017,1.2893971459556344,0.9440927327927151,0.5976219820711387,-1.1515307645523205,333,56.48148764066886,78.0,62.70960960960962,71.77793529556395,0.7778789344664366,0.0,-3.0,0.6430989968710296,2,,0.32776025556084676
0,179.1044776119403,1.2720089957381109,0.9421177202436593,0.6920596272689991,-0.9228542609583736,335,92.04317721147659,86.6,68.59492537313433,72.47321201793949,0.7149005145905539,0.0,-3.0,3.611874036937191,2,,1.5086332786074195
0,180.18018018018017,1.2003574281886007,0.8777786006132128,0.585941959627951,-1.1723248838348075,333,88.50096889179545,91.8,73.31981981981981,72.31347738102532,0.7471003131278803,0.0,-3.0,3.2285953586584104,2,,1.280491950001732
0,180.18018018018017,1.3745327217483505,1.0215478521725296,0.6134557351522995,-1.1770535074528499,333,90.67039008485776,92.5,73.92912912912914,73.85807389292628,0.536215231557248,0.0,-3.0,3.459813324398357,2,,1.021750958964077
0,179.1044776119403,1.375309598493658,1.1114570252659175,0.5722516139440528,-1.167905099430975,335,63.8214918702773,89.9,72.18746268656716,72.54050160841574,0.5270674562912486,0.0,-3.0,1.1371972731161804,2,,0.32157718201979435
0,180.72289156626505,1.4440299795839937,1.0620125524703898,0.6067903061189819,-1.1535751626628792,332,108.25787307415649,87.6,70.59307228915664,72.74830015589207,0.995867197407014,0.0,-3.0,5.91855108646564,2,,3.099649087274102
0,180.18018018018017,1.537466926892865,1.1316358852105173,0.6256411659229301,-1.1937385669172542,333,108.81642538552762,84.8,68.14414414414415,72.81960776223268,1.0665562921369913,0.0,-3.0,6.023711127852779,2,,3.0601572084027
0,179.1044776119403,1.518536433513843,1.2154854271350648,0.6015414219142874,-1.1842083936073902,335,118.41929149560615,85.2,66.44776119402985,72.5661439085211,0.8858290727543321,0.0,-3.0,8.4719241298978,2,,2.5768363287994305
0,180.18018018018017,1.5407402412747928,1.1909609777076855,0.6566980075677546,-0.9674007399785847,333,123.98006163020713,85.6,66.59369369369371,72.96660449606675,1.0683467122197141,0.0,-3.0,11.603127578886333,2,,3.387902224281447
0,179.64071856287424,1.3179846425407493,0.9767848947021471,0.6628499217935692,-0.9101833209492356,334,118.5424874922872,90.10000000000001,68.41377245508983,72.58712213487904,1.5426998172569226,0.0,-3.0,8.516506026446093,2,,4.567238759152218
0,180.18018018018017,1.2662051696747545,0.9264056945691803,0.6013941816747658,-1.1589368865356766,333,125.56347351287589,90.2,70.15885885885886,74.20275549011669,1.3305966455703555,0.0,-3.0,14.259234691023186,2,,4.472850360531723
0,179.64071856287424,1.2297133251719141,0.8837292473629855,0.7662091889804649,-0.6811633930079246,334,112.57550275317324,89.9,72.73682634730538,72.3546305260766,0.9574257932255318,0.0,-3.0,6.81026428219018,2,,2.089928353188384
0,179.64071856287424,0.9774533848268064,0.6774159601150616,0.64931533410806,-0.8773165132077052,334,115.73692341128832,93.2,74.51796407185628,70.718716569435,0.7955925708832289,0.0,-3.0,7.617588422818008,2,,2.0729845897106003
0,180.18018018018017,0.9457548208692156,0.624908356358172,0.6713475538763372,-0.9544229667023116,333,116.64078272987096,100.29999999999998,77.85975975975977,69.90788925461761,0.8746702522518611,0.0,-3.0,7.883724645739756,2,,2.7555918099785117
0,179.1044776119403,0.9709852314559492,0.6684842959614798,0.6555078376020884,-0.8829759164161661,335,119.10139010397072,98.3,78.77611940298507,69.4378040523446,1.6793214248789252,0.0,-3.0,8.726267742279218,2,,4.38983486644652
0,180.72289156626505,0.8812774823560965,0.6025492544231128,0.5372962722425175,-1.1525041090041663,332,119.70710802776334,104.60000000000001,78.61084337349398,70.59910472017664,1.615901362382672,0.0,-3.0,8.969109044602076,2,,4.2141094255416505
0,172.9106628242075,0.9866491920391817,0.6630065379833636,0.48941588037147843,-1.2175383001269686,347,124.56356563862167,100.0,76.83371757925072,71.58743059523424,2.350303712127835,0.0,-3.0,12.276778219246484,2,,5.810206593706056
0,186.33540372670808,1.0213736212573925,0.6861602720948822,0.5846995751525241,-0.9663964732145405,322,122.79933443832833,97.8,76.3472049689441,72.51253516427971,1.9996583629739975,0.0,-3.0,10.613002072941443,2,,4.647019039014836
0,180.18018018018017,1.1902408532648245,0.7630746316344418,0.4534666022409043,-1.196657524933038,333,123.24813454849381,95.0,75.32522522522522,72.85708490955167,1.6335610892641466,0.0,-3.0,10.948708504326367,2,,4.391347707639213
0,179.64071856287424,1.1452830035530979,0.7320035157287808,0.6059419819577059,-0.9767223647834702,334,116.94381867060308,95.89999999999999,76.5811377245509,71.96339128924254,1.547327555807513,0.0,-3.0,7.97741830272319,2,,3.16714020956195
0,180.72289156626505,1.0221833288317712,0.6799665920468163,0.5540986738116277,-1.1538445832094164,332,122.27213906754366,99.9,79.16686746987952,72.43556365049001,1.4124094924880697,0.0,-3.0,10.263007613755587,2,,3.6031719354929947
0,179.1044776119403,1.0846583021203795,0.761360079168417,0.6314271294036488,-0.9271387383171148,335,112.3339342926087,104.1,82.65253731343283,71.26738819507973,1.4829455218004304,0.0,-3.0,6.754897779833172,2,,2.345200711681457
0,174.41860465116278,1.1762811453997353,0.8352031040677095,0.49526735831031293,-1.1498500278571548,344,112.917266794866,111.1,82.79622093023256,71.35553131003503,1.6726453783460764,0.0,-3.0,6.88992895074588,2,,3.0450408289686237
0,186.33540372670808,1.20288873461563,0.7889286621654533,0.730174304174827,-0.8101991045606303,322,125.6847636736052,111.3,82.5055900621118,72.44374336332031,2.4932229865339988,0.0,-3.0,14.69164252264729,2,,7.10532705375023
0,180.72289156626505,1.4562671519915402,1.022626216374178,0.6416635575038142,-1.082646656749838,332,122.16414052537316,99.3,80.81716867469879,74.2974375935167,1.7726999629923763,0.0,-3.0,10.196167025009759,2,,4.856202080220868
0,179.64071856287424,1.4969938828448008,1.1148254636663282,0.5890009833219607,-1.1052518266853757,334,121.79335429113354,104.5,80.99431137724551,74.71613929890594,1.2244835744185052,0.0,-3.0,9.977368317626757,2,,3.465618695481311
0,180.18018018018017,1.4340886621910347,1.0709802675853426,0.5271626269588375,-1.2194507156451189,333,125.64886883541999,103.8,81.19669669669669,74.87144343058236,1.3585818944947436,0.0,-3.0,14.554392751381743,2,,4.231979762074602
0,179.64071856287424,1.430515190688385,1.024545575668157,0.5909730235418327,-1.1447972744292043,334,125.7563191836297,102.89999999999999,81.9625748502994,74.97420596884002,1.5950467917487507,0.0,-3.0,14.993730170810903,2,,4.392443324758474
0,179.1044776119403,1.437618282598683,1.1141710393920272,0.5723693700422302,-1.2068580264198787,335,125.56343718456492,101.69999999999999,80.32895522388058,73.88784438546429,1.4291355761176217,0.0,-3.0,14.259117412519899,2,,3.812055688994519
0,179.64071856287424,1.4884646807710706,1.1593672412935812,0.5688476663371608,-1.145139044094698,334,87.37080897426634,97.1,78.66556886227545,71.8664002442948,1.254878756255078,0.0,-3.0,3.1122279484742497,2,,0.9515119337724229
0,180.18018018018017,1.4626962031197108,0.9291660865076092,0.6314001319215162,-0.9233946649292397,333,116.30279196305445,93.7,77.91261261261262,70.56650956165528,0.8949417273683649,0.0,-3.0,7.781961706328746,2,,2.1865958290225223
0,180.18018018018017,1.2776739434950146,0.9036974101595333,0.5797083689804435,-1.2054760338971402,333,122.77920007546508,98.8,79.11771771771771,71.12190193240403,1.2105323008245668,0.0,-3.0,10.598832219730221,2,,3.7799011206787583
0,179.1044776119403,1.2273801106260553,0.8243990516595874,0.7433002898234046,-0.7410791341402287,335,116.52339483348096,99.5,80.21970149253731,71.03096710547666,0.8029887749700395,0.0,-3.0,7.84806264976359,2,,2.3845913627037874
0,175.95307917888562,1.031684020205558,0.7061625108090436,0.5237346129151631,-1.0959009242638937,341,118.43940628041842,105.5,82.06627565982404,71.84113903499575,0.8284368382669746,0.0,-3.0,8.479164545267281,2,,2.5641631338694424
0,184.04907975460122,0.9798773811573348,0.6185364714423195,0.5461273873549081,-0.9434903782880908,326,83.51089650802271,102.89999999999999,83.47453987730061,70.2866804089479,0.5301162183796693,0.0,-3.0,2.7337081134371815,2,,0.8737965482451528
0,179.64071856287424,0.9756222186866318,0.6089621868132273,0.6388732315311111,-0.904720216467918,334,125.10068636653496,106.2,85.37814371257485,71.29952346796472,1.1647676467493415,0.0,-3.0,13.125271170532306,2,,4.010563341618891
0,175.95307917888562,0.8876149908347784,0.5257409090369515,0.3631383733623617,-1.1064993536413656,341,125.31110246600676,106.3,84.16539589442814,73.33131286583254,1.266829528330224,0.0,-3.0,13.569131934111796,2,,4.127174842675174
