Beats per Second (1000ms),BPM,EGM Mean RV,EGM STD RV,EGM Skewness RV,EGM Kurtosis RV,R-R Interval RV,BP,Max Actual BP,Mean Actual BP,Per Mean,Per STD,Per Skewness,Per Kurtosis,Current Perfusion Grad,Decision
0,60.301507537688444,0.8044035645949962,1.5145735401492844,2.16119775066976,3.2162548640412476,995,133.25466188197726,170.6,111.60291457286432,87.40397856605753,6.059518243540497,0.0,-3.0,29.052508868379274,1
0,60.06006006006006,0.829512110848345,1.502647751626118,2.189993540629236,3.3906018176248836,999,71.45659008130154,169.6,110.32802802802804,76.50437436299912,14.695038811336962,0.0,-3.0,70.03121997608808,1
0,60.544904137235115,0.8046563208791192,1.4612291151346601,2.17146449934141,3.293802288855196,991,92.13166179999665,173.9,112.22472250252271,71.22904607716859,18.30410279636339,0.0,-3.0,61.39265298338144,1
0,59.82053838484546,0.7838833272304898,1.4722433187037502,2.2055938926196292,3.4247145483448094,1003,92.66472943755728,173.9,113.10987038883351,75.08798923227921,15.481382219514108,0.0,-3.0,61.22695818515741,1
0,59.880239520958085,0.8009500360034072,1.4845371479555414,2.209770862996577,3.4882830685151243,1002,101.02383261430758,170.79999999999998,111.48502994011976,71.81465298744594,18.080621753394045,0.0,-3.0,58.70513108984354,1
0,60.42296072507553,0.7907973043137778,1.4359269257433394,2.174731606599258,3.3236648011690537,993,121.42975414218846,175.29999999999998,113.05850956696878,70.79973795358309,18.91884325000897,0.0,-3.0,52.362905921233825,1
0,60.42296072507553,0.7996108105898874,1.402083886842738,2.175500000141459,3.296471569034061,993,114.43337396114383,175.29999999999998,113.95387713997984,68.3449960502995,19.319852674157726,0.0,-3.0,54.663037716367405,1
0,60.60606060606061,0.7882024319772073,1.4837472838520174,2.1631390193711835,3.260333465476931,990,140.57344041758773,171.8,112.81030303030305,69.40718024611925,18.200909174832773,0.0,-3.0,40.39536400631327,1
0,61.60164271047228,0.8634130425305498,1.4454774136522344,2.204345492112327,3.487848410924917,974,140.04070098723196,175.5,114.0894250513347,70.73310916916607,18.21958142520112,0.0,-3.0,41.84333319247385,1
0,61.412487205731836,0.7757018654046018,1.3857376626678781,2.1497156382004943,3.162694845234297,977,139.18878967691535,179.0,116.24431934493347,65.20408318703552,20.05026397908383,0.0,-3.0,43.09576058487679,1
0,60.301507537688444,0.7881587824074305,1.4379745464976494,2.1649422300278576,3.2587925205574635,995,130.6978217685537,179.0,116.09125628140706,68.8349628745867,17.6912829408011,0.0,-3.0,48.71951476559207,1
0,60.06006006006006,0.7941406983029112,1.4480422444611922,2.1669556536173733,3.283219552833951,999,118.60144143577098,176.5,114.77247247247247,68.69518137215778,17.475328265407995,0.0,-3.0,53.32125423783335,1
0,59.642147117296226,0.7506554020332055,1.3803910656852205,2.2335904754606783,3.5729327127380843,1006,131.5450022085455,181.0,116.05715705765408,66.358456457605,20.70207625645087,0.0,-3.0,48.321397467044505,1
0,60.18054162487462,0.7930704915543964,1.4198402352147934,2.1643196010935366,3.239805557782786,997,116.27299736396184,181.0,116.98595787362086,67.8414835287982,18.387020390753182,0.0,-3.0,54.07943570324721,1
0,60.42296072507553,0.8089114912819134,1.4718989217800278,2.1623775385956265,3.257230020781881,993,107.85083746873259,176.1,114.9918429003021,67.1357860535767,18.653504597735,0.0,-3.0,56.675801875757585,1
0,60.66734074823054,0.7776383581684466,1.4377035408931516,2.1777998561968004,3.3560183846559646,989,113.44283715448636,176.1,115.64044489383218,68.23995119095102,19.79505306565398,0.0,-3.0,54.9725984208602,1
0,60.544904137235115,0.7870182843159331,1.3909504476938233,2.1674989336357466,3.2584051551531337,991,115.32981792646432,180.1,117.81826437941473,66.7433735808522,18.546850207020288,0.0,-3.0,54.3801592551549,1
0,60.60606060606061,0.8250094717513535,1.4408308883554852,2.184816536502217,3.3441936815677336,990,117.34318479889997,179.9,117.23111111111113,66.7050270102657,18.621162910273444,0.0,-3.0,53.733951609901325,1
0,60.851926977687626,0.7695778596257173,1.4536165827120184,2.2043107712294225,3.4541907123105053,986,114.24364309199198,180.20000000000002,117.20537525354969,66.82699434186924,18.9109663240682,0.0,-3.0,54.72256684377957,1
0,75.37688442211055,0.7917532539884475,1.185824128623934,2.5885527305496803,5.85535135849965,796,139.97839349512458,156.29999999999998,108.74535175879396,62.14524406794219,19.68968406124944,0.0,-3.0,36.70970201633379,1
0,91.88361408882082,0.5568318735754778,0.3213054845152398,1.5474667888327664,2.708189387413432,653,131.48208415107229,98.7,81.4833078101072,59.5764110896008,16.16747716107432,0.0,-3.0,48.351549267489716,1
0,176.99115044247787,0.5524183743600094,0.33226306989679166,0.5242906937851984,-1.1422446848539245,339,128.91483145473399,92.9,78.22035398230089,58.4804325528592,13.036245889976335,0.0,-3.0,24.331015753177212,1
0,176.99115044247787,0.5989037428651429,0.3320556807381865,0.5470904355831101,-1.1719054648267044,339,126.19761441168829,75.3,66.61120943952803,53.64834445818947,17.101867103806814,0.0,-3.0,17.79745757613241,1
0,181.8181818181818,0.6753612350655821,0.3572008274543385,0.40637013051866705,-1.3587254928429153,330,123.28185917035412,65.4,60.87636363636363,50.95083800285392,18.0195320580987,0.0,-3.0,10.975634493724735,1
0,191.0828025477707,0.6102944974966009,0.331175355659681,0.4822010732513223,-1.1150547531140953,314,0.0,59.3,55.38821656050956,55.85977791926381,12.074801728523367,0.0,0.0,0.0,1
0,180.72289156626505,0.49655600995808497,0.3834955471233974,0.5656587565977715,-1.199037272353554,332,0.0,55.400000000000006,51.706626506024094,56.25208420023247,4.194558070389126,0.0,0.0,0.0,1
