Beats per Second (1000ms),BPM,EGM Mean RV,EGM STD RV,EGM Skewness RV,EGM Kurtosis RV,R-R Interval RV,BP,Max Actual BP,Mean Actual BP,Per Mean,Per STD,Per Skewness,Per Kurtosis,Current Perfusion Grad,Decision
0,331.49171270718233,0.37771813024832224,0.056072777402829524,0.7167422388754064,-0.48390823513080905,181,138.42965020778394,83.7,77.68839779005526,96.51499080824841,3.5027620526347425,0.0,-3.0,43.913615996920406,1
0,65.78947368421052,0.1975929762978959,0.1772859976652654,1.4063854964059928,1.0061999876104721,912,119.98106061882721,114.19999999999999,93.13793859649121,92.0297750206614,4.944452132174884,0.0,-3.0,9.084964096277579,1
0,60.544904137235115,0.2486807117253911,0.1850571049890956,1.3716305420470543,0.6390534415438522,991,124.64434161916971,121.7,94.11765893037337,82.01573141535312,11.963523277782816,0.0,-3.0,12.386389645521508,1
0,77.12082262210797,0.24139065562456885,0.2076054769527982,1.3499496405112599,0.5656692768785243,778,124.72529662890744,119.10000000000001,95.64845758354755,80.35984340817346,12.667767914752192,0.0,-3.0,12.501520876897981,1
0,64.44683136412459,0.2341489325821088,0.1278191846684721,0.7373823262892321,-0.8572582932334902,931,112.50838250551539,114.5,92.60934479054782,82.10410841466665,11.006956401577588,0.0,-3.0,6.794803672599641,1
0,75.47169811320755,0.2554874798800667,0.16391755185595758,1.2458629360105185,1.154321605276916,795,103.91718483495278,118.6,97.6812578616352,80.45808456568734,12.485383716497575,0.0,-3.0,5.178312186005999,1
0,51.19453924914676,0.2081129881938011,0.19109589912970026,1.8563846726616886,2.336237545026237,1172,126.30244429304194,125.6,93.89522184300341,73.03070010469837,19.211033360309436,0.0,-3.0,18.420387221356904,1
0,65.78947368421052,0.20510774518151945,0.20076807819321651,1.8406636042084654,2.6132692919554827,912,128.9819422141124,128.1,95.39517543859648,69.27388255484888,19.879323696383867,0.0,-3.0,24.42121275676917,1
0,61.98347107438016,0.21922376971707577,0.11428257264787611,0.6245154429912273,-0.8514816691554894,968,126.35295407794996,109.60000000000001,89.92231404958677,67.35125175114453,18.07150531017164,0.0,-3.0,18.684815354658426,1
0,64.44683136412459,0.17408357657117157,0.0881109299891772,0.6851351099151654,-0.3055699776607317,931,126.96091591401299,112.9,92.64017185821697,66.72372041381742,18.916436051063158,0.0,-3.0,20.840526167842583,1
0,64.1025641025641,0.17263204828490478,0.09934711306345566,0.9259545989634888,0.15813292356017117,936,130.11837796556688,120.19999999999999,96.88664529914529,64.98759410125028,20.288196751417754,0.0,-3.0,25.82047027742159,1
0,61.412487205731836,0.1823925722290506,0.15444160188213876,1.471016126664632,1.6175260200771504,977,129.6339314432023,126.69999999999999,98.914329580348,65.70883283622705,20.325171667145007,0.0,-3.0,25.249582059998463,1
0,60.97560975609756,0.204167596725433,0.19997916267385554,1.5535004615987822,1.285717945847777,984,130.56451491948613,128.2,99.42703252032521,68.86546897434744,20.432354266447213,0.0,-3.0,26.32110822237393,1
0,61.919504643962846,0.24523791023735841,0.2428679713037111,1.3307743238367338,0.6502877155401703,969,128.9917821061499,123.4,98.33457172342621,70.17221158831546,20.61211150888247,0.0,-3.0,24.434349574474666,1
0,62.17616580310881,0.26325245075788534,0.2465205729948217,1.396053168591563,0.8739040392585125,965,129.70183124680193,123.4,97.31181347150259,70.42036799391327,20.58093466157007,0.0,-3.0,25.331584219022538,1
0,62.37006237006237,0.22800972458266058,0.21743421608731692,1.539141247140818,0.9892117972234105,962,127.90107553089818,121.50000000000001,96.24781704781704,69.54550379043735,17.946390256871407,0.0,-3.0,22.800725697431965,1
0,63.09148264984227,0.20597149164564946,0.22437902051173922,1.5542007163894334,1.096273974610086,951,126.65933953686196,120.5,95.80325972660357,67.88765790082158,16.73850906612199,0.0,-3.0,19.941517345813807,1
0,63.829787234042556,0.2127517219948539,0.2197098005594942,1.3585120001685427,0.5239856419491398,940,126.63797888477124,119.7,95.91159574468084,66.39944312596485,17.41697675230052,0.0,-3.0,19.868093797631836,1
0,63.62672322375398,0.22244143828454652,0.21763919256813696,1.2897297296898425,0.4841974914035818,943,126.24341109543099,120.8,96.20530222693532,67.03281443899651,16.65070912905186,0.0,-3.0,18.082570092054812,1
0,64.034151547492,0.2450670526370566,0.22384930359481803,1.2554912479430438,0.2191531002397249,937,126.15774859713233,121.8,96.98868729989327,66.42778273107741,16.9086234096733,0.0,-3.0,17.53302252002555,1
