Beats per Second (1000ms),BPM,EGM Mean RV,EGM STD RV,EGM Skewness RV,EGM Kurtosis RV,R-R Interval RV,BP,Max Actual BP,Mean Actual BP,Per Mean,Per STD,Per Skewness,Per Kurtosis,Current Perfusion Grad,Decision
0,61.162079510703364,0.21867268017977534,0.1817183401559632,1.298234400817696,0.505896646836943,981,90.43292718197493,136.8,102.82976554536188,76.23513497724674,11.92622220322617,0.0,-3.0,61.92692470421316,2
0,117.41682974559687,0.2541291588415119,0.21038836716506734,1.077268285164782,-0.045646139914471195,511,129.75440289194194,132.6,114.1105675146771,70.17212993217801,10.196933511767853,0.0,-3.0,25.39460002817414,2
0,42.07573632538569,0.1639996285947867,0.10413948419048108,1.30670601106499,0.9376682048814171,1426,0.0,140.0,90.59011220196354,65.05464971781309,10.810293171161469,0.0,0.0,0.0,2
0,62.76150627615063,0.19510756630961582,0.1804669277270585,1.5570034231454695,1.8163919619240598,956,88.24147806243931,140.0,105.40930962343096,63.64307498175369,9.721914035896631,0.0,-3.0,3.201638687499975,2
0,120.48192771084338,0.2998860253722491,0.23199354462851693,0.93759755756169,-0.4559407600905043,498,125.18131409881484,135.3,116.33293172690763,64.72961986740519,9.780818695047934,0.0,-3.0,13.284963772841266,2
0,102.73972602739725,0.2305310147042871,0.14094101676346574,0.8906574077904246,-0.46202729938723985,584,92.03101783151351,120.39999999999999,98.8833904109589,65.29373882548634,9.824331769655505,0.0,-3.0,3.6105064276894536,2
0,71.77033492822966,0.17700221978465977,0.10632543117410949,1.1824718554192155,1.0589510405014648,836,75.47422901852882,144.2,98.50179425837321,63.773598475712525,10.920893724044031,0.0,-3.0,83.23208178070243,2
0,65.71741511500548,0.19002946128874912,0.1592787461319223,1.6448602423159822,1.630404662027785,913,140.59464608295923,144.2,110.49189485213583,62.00005645955232,12.229434651658389,0.0,-3.0,38.5271714706383,2
0,114.50381679389314,0.33269303794419397,0.24160926105325387,1.0858114741670233,0.026078002230415454,524,123.95818490262815,148.6,125.13702290076334,59.80723123368198,9.308088877421469,0.0,-3.0,11.581040735628441,2
0,48.701298701298704,0.2025437940520862,0.21527366707468543,2.0950205989985045,4.049311100998733,1232,109.28400829637187,138.9,92.04642857142856,68.13802402407678,10.955189322544738,0.0,-3.0,6.113798912523426,2
0,60.790273556231,0.22179046732080154,0.14121494520180805,1.4657604009796008,1.023300842714466,987,0.0,138.9,107.95602836879434,64.09591133787157,9.59025950545745,0.0,0.0,0.0,2
0,64.72491909385113,0.21136959493546192,0.14259716708744688,1.2575981000722216,0.5834643902822294,927,113.44332721858918,142.1,112.08133764832793,63.58457287842123,7.40611862213549,0.0,-3.0,7.015763877691362,2
0,63.76195536663124,0.1920888739896542,0.14830273145975867,0.9463605431587746,-0.31994232516804955,941,120.94512396377434,146.8,107.53889479277365,65.98368949800397,6.837025964145725,0.0,-3.0,9.528530631677048,2
0,64.65517241379311,0.1664215317646027,0.14883647936290398,1.6381616211303558,1.4408279768616152,928,112.90968417439223,137.0,107.85894396551724,67.983517733209,7.084776622034372,0.0,-3.0,6.888144062183168,2
0,63.559322033898304,0.21921135601380504,0.17951172964881631,1.11492731382807,0.33698050314706673,944,112.34267924323504,139.7,110.87341101694915,68.5914494288002,6.933938207314724,0.0,-3.0,6.756888807288146,2
0,50.847457627118644,0.19562715386458543,0.18143541434979205,1.6673323319274633,1.7779332297550088,1180,140.667591701515,148.3,106.67855932203389,54.69540938341046,15.864278148293211,0.0,-3.0,39.17317656953999,2
0,56.232427366447986,0.18076297316622558,0.16525253684210334,1.6825216119798738,1.971280581048731,1067,86.4932399237176,145.2,104.18416119962512,60.922344441609425,10.575834038936664,0.0,-3.0,3.023676282773069,2
0,58.08325266214908,0.19804181641024812,0.15141063626562887,0.9915039775816404,-0.2143131413523971,1033,0.0,134.1,105.57463697967086,63.81821336183831,11.461683019284175,0.0,0.0,0.0,2
0,59.347181008902076,0.19784419616335888,0.1991210568381844,1.6689026443977832,1.4959598611091902,1011,0.0,142.9,107.10276953511374,61.0780858299816,10.993087322656837,0.0,0.0,0.0,2
0,125.0,0.2814460039243693,0.19899925962234077,0.9175462191118204,-0.2451519834349356,480,0.0,140.0,120.971875,59.30270935201219,10.343295834115736,0.0,0.0,0.0,2
0,97.87928221859707,0.2824126235074056,0.12765414704015796,0.3221599392725934,-0.8562940891321507,613,0.0,122.8,100.61337683523654,57.47092284073327,10.317836084149313,0.0,0.0,0.0,2
0,69.44444444444444,0.1837156313950262,0.12470110674582759,1.6278023858282706,1.4375286618890017,864,0.0,131.20000000000002,88.14328703703703,68.84226634434225,7.741225707938735,0.0,0.0,0.0,2
0,64.1025641025641,0.20214880884559502,0.17726219408279406,1.464433063873659,0.8801145881383698,936,0.0,144.70000000000002,105.54465811965811,63.56774829577004,5.871715321035895,0.0,0.0,0.0,2
0,58.8235294117647,0.20288385258992991,0.1972800415064299,1.515452922584234,1.0683451661711159,1020,0.0,151.6,103.80264705882352,62.68655385068238,6.185094510631861,0.0,0.0,0.0,2
0,62.047569803516026,0.20972694019959737,0.16739278640993974,1.5717870702034489,1.0778356957232678,967,107.0684673306644,134.1,101.02357807652533,67.77398779762088,9.01460267989682,0.0,-3.0,5.702887706751932,2
0,63.29113924050633,0.1972926550829517,0.17221384425992872,1.3210039658087118,0.39107097341936337,948,125.82769399978486,129.8,102.88502109704642,66.21755951504865,9.69186310301379,0.0,-3.0,15.340486958763197,2
0,57.142857142857146,0.18900276358362167,0.22564042038937862,1.492807422359051,0.9427035840711295,1050,114.76677655912479,139.1,103.40447619047617,71.23651947563616,7.66966252066539,0.0,-3.0,7.351454426186218,2
0,59.05511811023622,0.21946640430823494,0.1999095639303778,1.5590731277683239,1.7533669821180942,1016,127.20731227057054,138.1,101.3285433070866,67.78653772226498,5.9555738910496405,0.0,-3.0,21.443215624179462,2
0,58.59375,0.2246949000323159,0.15065551680088263,1.4519551784240075,1.1331957680728486,1024,139.4706916352731,130.0,100.64716796875001,69.23368608719964,5.4292904637181225,0.0,-3.0,35.8045525940775,2
