Beats per Second (1000ms),BPM,EGM Mean RV,EGM STD RV,EGM Skewness RV,EGM Kurtosis RV,R-R Interval RV,BP,Max Actual BP,Mean Actual BP,Per Mean,Per STD,Per Skewness,Per Kurtosis,Current Perfusion Grad,Decision,predictedbp,actual_theta,npargmax
0,61.162079510703364,0.21867268017977534,0.1817183401559632,1.298234400817696,0.505896646836943,981,109,96.34886324329862,60.03306547436082,76.56382563145424,11.474460398706253,0.0,-3.0,27.18865396540972,1,,,
0,117.41682974559687,0.2541291588415119,0.21038836716506734,1.077268285164782,-0.045646139914471195,511,92,92.47087146212863,75.32781170048084,72.25483798795433,11.999117430045214,0.0,-3.0,24.076184848280427,1,,,
0,42.07573632538569,0.1639996285947867,0.10413948419048108,1.30670601106499,0.9376682048814171,1426,50,96.08998326423483,46.394598829669356,63.733459811358834,10.588951186388211,0.0,-3.0,20.906300150469555,1,8.0,0.038198886512566615,510.0
0,62.76150627615063,0.19510756630961582,0.1804669277270585,1.5570034231454695,1.8163919619240598,956,46,95.98706913881925,68.38842528717709,60.996232144603916,9.352020399684674,0.0,-3.0,28.14874640503975,1,11.0,0.053504411710765296,510.0
0,120.48192771084338,0.2998860253722491,0.23199354462851693,0.93759755756169,-0.4559407600905043,498,159,93.22157276031648,79.1083190439148,62.0777188450383,9.785461974607808,0.0,-3.0,59.50275958785801,1,35.0,0.1697850109745727,496.0
0,102.73972602739725,0.2305310147042871,0.14094101676346574,0.8906574077904246,-0.46202729938723985,584,50,79.90387743801693,55.05170126519878,62.69700489613296,10.130044974459537,0.0,-3.0,65.76169486964658,1,13.0,0.22211282260609128,142.0
0,71.77033492822966,0.17700221978465977,0.10632543117410949,1.1824718554192155,1.0589510405014648,836,50,96.59450571188997,45.12843031007607,61.17594055465475,10.713511497407001,0.0,-3.0,28.035170944729465,1,8.0,0.05324970818378919,381.0
0,65.71741511500548,0.19002946128874912,0.1592787461319223,1.6448602423159822,1.630404662027785,913,50,93.62165227181521,65.197370167444,59.390962862553366,11.621368095544568,0.0,-3.0,55.3204865849146,1,13.0,0.1445287281487557,225.0
0,114.50381679389314,0.33269303794419397,0.24160926105325387,1.0858114741670233,0.026078002230415454,524,180,97.27645911116782,75.76098819816,58.807293110852555,8.461842591628171,0.0,-3.0,69.83421276612509,1,52.0,0.272293669761284,457.0
0,48.701298701298704,0.2025437940520862,0.21527366707468543,2.0950205989985045,4.049311100998733,1232,139,88.59874841043347,45.15063518415797,70.9434668646587,12.741471864009302,0.0,-3.0,61.09515513374864,1,35.0,0.1811134889866186,459.0
0,60.790273556231,0.22179046732080154,0.14121494520180805,1.4657604009796008,1.023300842714466,987,42,96.51096828121415,70.53180463652141,66.84601202428145,12.660644728253514,0.0,-3.0,30.47236797849802,1,12.0,0.05883955960216264,477.0
0,64.72491909385113,0.21136959493546192,0.14259716708744688,1.2575981000722216,0.5834643902822294,927,166,98.05851473841312,64.01735895088068,66.9475672882642,11.042615832535057,0.0,-3.0,59.61537280910572,1,37.0,0.17055069975471934,523.0
0,63.76195536663124,0.1920888739896542,0.14830273145975867,0.9463605431587746,-0.31994232516804955,941,116,95.91500397497515,57.19466675955254,69.14362586798477,10.081344895790725,0.0,-3.0,47.21425176989528,1,24.0,0.10804407292157801,523.0
0,64.65517241379311,0.1664215317646027,0.14883647936290398,1.6381616211303558,1.4408279768616152,928,91,95.33781120633112,63.997510818211964,72.05096441409653,9.81425289909024,0.0,-3.0,41.81270009311809,1,20.0,0.08945021269745611,523.0
0,63.559322033898304,0.21921135601380504,0.17951172964881631,1.11492731382807,0.33698050314706673,944,135,96.69498169347824,60.665952348607966,72.47577277386381,9.383262973993869,0.0,-3.0,44.630196299724176,1,26.0,0.09871740202074557,622.0
0,50.847457627118644,0.19562715386458543,0.18143541434979205,1.6673323319274633,1.7779332297550088,1180,50,97.58178960845751,56.63664205139092,56.06235397767954,16.86745156599034,0.0,-3.0,7.513925443162614,1,3.0,0.01318997628825445,617.0
0,56.232427366447986,0.18076297316622558,0.16525253684210334,1.6825216119798738,1.971280581048731,1067,104,96.70650050158885,55.89484370648105,61.33196554999785,11.659245935923103,0.0,-3.0,36.056900243026384,1,19.0,0.07280609406470619,615.0
0,58.08325266214908,0.19804181641024812,0.15141063626562887,0.9915039775816404,-0.2143131413523971,1033,50,94.97384796091177,61.48617517546696,64.04972634195144,12.023442769548886,0.0,-3.0,6.554092700499813,1,0.0,0.011489206280432832,29.0
0,59.347181008902076,0.19784419616335888,0.1991210568381844,1.6689026443977832,1.4959598611091902,1011,50,96.35861922189335,59.89425258407072,61.86755890748529,11.485572044684627,0.0,-3.0,4.734014774053701,1,0.0,0.008281267759551746,22.0
0,125.0,0.2814460039243693,0.19899925962234077,0.9175462191118204,-0.2451519834349356,480,50,94.74910416079894,77.41503472701476,59.97233542639498,10.58809439292102,0.0,-3.0,3.1954465668433145,1,0.0,0.005582895934917367,22.0
0,97.87928221859707,0.2824126235074056,0.12765414704015796,0.3221599392725934,-0.8562940891321507,613,50,79.70482807658207,54.294364252952825,58.02871266897013,10.922582652425598,0.0,-3.0,2.1247589248971805,1,0.0,0.0037101048051445982,13.0
0,69.44444444444444,0.1837156313950262,0.12470110674582759,1.6278023858282706,1.4375286618890017,864,50,95.59652531433301,43.442812172675445,68.33035122034602,6.820389319263889,0.0,-3.0,13.82482659578705,1,0.0,0.024608305498168462,77.0
