Beats per Second (1000ms),BPM,EGM Mean RV,EGM STD RV,EGM Skewness RV,EGM Kurtosis RV,R-R Interval RV,BP,Max Actual BP,Mean Actual BP,Per Mean,Per STD,Per Skewness,Per Kurtosis,Current Perfusion Grad,Decision
0,73.43941248470013,0.028078906853007724,0.020948486672871792,2.555689726738486,5.906176614910965,817,40,0.9692670803167628,0.8412153179471644,0.803415193939488,0.17438435870061325,0.0,-3.0,35.050935133312116,2
0,53.763440860215056,0.03228955119444765,0.024333994648852685,2.0516517297611676,2.989758815754514,1116,109,0.9650576681708317,0.5515846745539615,0.7079625108133621,0.15984132682773308,0.0,-3.0,41.09153236478512,2
0,42.3728813559322,0.026990773920704363,0.022139970293928526,3.315781090296959,11.89132154614981,1416,96,0.975511596449166,0.44826559259079424,0.677539091401857,0.13388367267867923,0.0,-3.0,44.86372802648586,2
0,54.995417048579284,0.0324523408202081,0.03130123473411374,2.358985547669537,4.611570156598832,1091,116,0.9213507321107693,0.7263061925559544,0.6694119185987912,0.14898181804281696,0.0,-3.0,44.712251193876135,2
0,51.85825410544512,0.028850812306417457,0.023670024874539737,2.150372830017992,3.562646826904663,1157,126,0.9624597803694598,0.5853777219428974,0.6603317446201928,0.1603927775571027,0.0,-3.0,47.70131530207719,2
0,106.76156583629893,0.04095486370289947,0.03657055436622384,1.1546074456313868,-0.10931045424821617,562,126,0.9624597803694598,0.7767421893257889,0.644790494202985,0.14806025719554589,0.0,-3.0,49.88354777712401,2
0,41.8702023726448,0.027412935455766087,0.0213241935223918,2.010491102668472,3.494654938978174,1433,124,0.974959072826768,0.42466593782391,0.639322380045339,0.13855528897603733,0.0,-3.0,50.275389498260814,2
0,39.37007874015748,0.02526376043924387,0.018765637593873237,3.017670358929886,9.617651383256272,1524,111,0.9783964862782111,0.453312034175364,0.6396420112932727,0.12575358121206967,0.0,-3.0,45.80471274994857,2
0,50.12531328320802,0.029241239935906698,0.03033461065908194,2.570228829995195,5.736904761096513,1197,120,0.9047301174194733,0.712656883058659,0.6389346634839264,0.14179903900552962,0.0,-3.0,46.92429412050917,2
0,50.97706032285472,0.03147333973028833,0.033000092431475274,2.673216074374691,6.1401477804266165,1177,123,0.9466882690809525,0.5937347053100612,0.643497552924504,0.1430344270750664,0.0,-3.0,48.49500084309397,2
0,108.499095840868,0.04281424203828424,0.04332098212443089,1.8211275779304885,2.1574076749070725,553,114,0.9632883931107479,0.7639922599252306,0.6415887423132718,0.13061442408549145,0.0,-3.0,48.925578422772226,2
0,41.522491349480966,0.0230802737751662,0.017181227858572148,2.27830682477079,6.250760696462377,1445,98,0.9747308790291561,0.42586027304314783,0.6469534496199209,0.12696398920809027,0.0,-3.0,41.78613382031267,2
0,61.09979633401222,0.026485124534474318,0.019574716363039202,1.951417094016894,3.8476701806458786,982,115,0.9748404163632007,0.7154367435984311,0.6346295249493034,0.13311554413589138,0.0,-3.0,47.34692278543235,2
0,44.97751124437781,0.026060657889260985,0.017949311483117656,2.93818748403608,9.357658999413283,1334,106,0.9748501684570126,0.4016560485908848,0.6429014151891354,0.1370073721420298,0.0,-3.0,44.65024286724673,2
0,42.10526315789474,0.031184666408971235,0.024552838473454172,2.324892629548444,4.440155006479544,1425,112,0.9073266659403786,0.6612736055816676,0.633420973026687,0.1417036170801113,0.0,-3.0,46.78225774608852,2
0,50.08347245409015,0.028444930304819614,0.03025703357721581,2.123736402962428,3.3674481704555115,1198,114,0.9050802244917063,0.5824201878946103,0.6308293484128148,0.14206812588932594,0.0,-3.0,47.39836856630053,2
0,52.083333333333336,0.031555093387526094,0.02647889692459795,2.4276691054334023,4.704895839125581,1152,126,0.9616696473520927,0.6139418201100096,0.6437576193805791,0.15578373810468737,0.0,-3.0,45.00546437134124,2
0,40.899795501022496,0.024165065936808845,0.011839056717002805,3.639948352610742,15.028437740162861,1467,124,0.9710048371150307,0.4546140438373742,0.6158356218437717,0.15032658738948618,0.0,-3.0,43.87571913879373,2
0,55.40166204986149,0.026600475361557775,0.02555259536376001,1.9941801531083847,2.8018370355148727,1083,123,0.9129773047864431,0.6657666307147941,0.63220584991263,0.16062150016768917,0.0,-3.0,42.83305424621706,2
