!Max Actual BP,!Mean Actual BP,Beats per Second (1000ms),Cumulative Perfusion Grad,Current Perfusion Grad,Decision,EGM Kurtosis,EGM Mean,EGM STD,EGM Skewness,Per Cum. Kurtosis,Per Cum. Mean,Per Cum. STD,Per Cum. Skewness,Per Kurtosis,Per Mean,Per STD,Per Skewness,!BP,Per_similarity
1.067,0.1467316666666667,1.0,0.0,0.0,0.0,4.475404092346879,0.030832744245623,0.07446706640616993,2.4330007572961083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.156,0.32786916666666666,1.0,22.55932131264935,39.7216378704045,0.0,4.453341176527973,0.03396426206967938,0.0734928328997396,2.4149931604043005,0.5238041105775904,0.13457275055085835,0.2780594403364088,1.585853573176445,-0.5436823566776594,0.2493605749833201,0.02427995985791085,-0.7894003372316698,[29.49575423],
1.156,0.4925050000000001,1.0,30.793868234596545,31.54765600994806,0.0,4.506437616779438,0.03694146752462661,0.07237570207778098,2.4211356416864787,0.5238041105775912,0.09944023375170229,0.20546727053386854,1.5858535731764454,-0.5436823566776345,0.3143489459445234,0.017941261316793425,-0.7894003372316936,[23.42607098],0.6466971619668522
1.156,0.6406891666666666,1.0,33.53817095546092,31.54765600994806,0.0,4.615517499121188,0.04029862295373662,0.07100926888717649,2.4445909660287954,0.5238041105775912,0.09944023375170229,0.20546727053386854,1.5858535731764454,-0.5436823566776345,0.47486084658472427,0.017941261316793425,-0.7894003372316936,[23.42607098],0.6466971619668522
1.156,0.7780649999999999,1.0,35.06147557337171,54.128258418003654,0.0,4.796441953124787,0.045239609719351606,0.06895433369945403,2.488279461545458,-1.7530640322023165,0.47098773900901936,0.3943094090655039,-0.237991028771361,-0.9288820410149339,0.6195834778164901,0.13525871456275498,-0.696236864012428,[120.5806628],0.6466971619668522
1.156,0.9093633333333334,0.0,35.34833599932358,59.47643429781682,0.0,8.26283515360709,0.03372112071758677,0.03667936883339639,2.898363711697081,-1.7402207659427886,0.44709130174662326,0.38300813815756507,-0.14025369689933004,-0.8628645336002769,0.6414035000717461,0.1654355520248527,-0.7467446785746786,[132.49470939],0.6466971619668522
1.17,0.9397375,1.0,30.627544809244352,15.980013510492272,0.0,4.017584406467241,0.03398741767388237,0.031376633748014894,2.2850111729480744,-1.5702514551560638,0.42957680827931566,0.3244882555475672,-0.36484323316910056,-0.029112807753301162,0.632370339227859,0.14661171665618974,-0.8491897347274328,[3.71566028],0.6466971619668522
1.17,0.9336341666666665,1.0,47.882426937634094,68.39805787646867,0.0,3.7492776139659254,0.03369208979246741,0.03181800559816185,2.2117272809578767,0.037268681932769,0.08235142389716447,0.15626139482637091,1.4029478599841785,-0.10982852391654774,0.6336937555885376,0.041187612206216376,-0.920167859470939,[29.75561477],1.0
1.17,0.9246075,1.0,46.727265107933974,68.53753468031658,0.0,3.8859387158834595,0.033090918117450456,0.03184244982429497,2.245336063580763,0.037268681932770775,0.08294070814995934,0.15737955860464295,1.4029478599841796,-0.10982852391655173,0.6309460981179934,0.04148233948760076,-0.9201678594709367,[29.8162922],0.21113125781348252
1.17,0.91612,1.0,33.987756649581414,69.82507578675049,0.0,3.5982344486970366,0.032711471514049774,0.032329744270035085,2.1839422048948522,0.03726868193277211,0.08874704766287095,0.16839705737012914,1.4029478599841791,-0.10982852391655218,0.6690192259592639,0.04438634829373956,-0.9201678594709353,[30.37641888],0.9465513259393745
1.17,0.9070233333333332,1.0,59.497544541366054,57.15888839867408,0.0,4.23753321267154,0.029690080985355145,0.032166997541116495,2.363923889391464,0.6953884651768125,0.7528197196689399,0.15503171334396654,-1.2028615033367185,0.6953884651768125,0.6679471064651364,0.15503171334396654,-1.2028615033367185,[160.34393596],0.9592284938810766
1.17,0.9142025000000001,1.0,67.46307723023402,13.856744051156232,0.0,4.031593847612469,0.030145637618272166,0.03214071711688844,2.3108161044952564,-0.6442236876863157,0.1760137601360746,0.28407399462076444,1.0963990949919087,-0.4696351711370008,0.6798319911870526,0.1357701877901746,-1.0154527393549135,[5.82031361],-3.216385922066695
1.136,0.9062666666666667,1.0,52.521696573386286,13.856744051156232,0.0,4.005345191581566,0.031405906737895305,0.03174663456133655,2.2949035555596304,-0.6442236876863157,0.1760137601360746,0.28407399462076444,1.0963990949919087,-0.4696351711370008,0.7011956615234937,0.1357701877901746,-1.0154527393549135,[5.82031361],0.9928951142817664
1.076,0.8866741666666667,1.0,45.596489336083145,70.42839130238568,0.0,3.8263538613757344,0.03174369482785522,0.031845368458482924,2.2403438533261357,-0.9827531894203876,0.15547558855894403,0.2391017123096027,0.9531311943595252,0.3389362319190834,0.6974155958645021,0.0862237452244241,-1.1594716347804321,[56.52345624],0.9345742797555529
1.076,0.8717525,1.0,34.96958104454065,70.99386286296722,0.0,3.7360195325912384,0.031797738707160655,0.03193951828274027,2.2125975441051886,-0.9827531894203871,0.16047607599581568,0.246791827006196,0.9531311943595254,0.33893623191907807,0.7157202441917665,0.08899691854861627,-1.1594716347804293,[56.97728468],0.11732563827813358
1.076,0.8666666666666667,1.0,37.35246339310648,60.07977666231332,0.0,4.054954559588327,0.03216327475295296,0.03143355115575976,2.300262866918178,-1.7582325210627112,0.4982975771428552,0.4139403890467929,-0.24592622720086646,-0.35170625942124456,0.7209571246600482,0.15378959047356572,-1.051942751919733,[121.6716051],-2.297484985605952
1.076,0.8685591666666667,0.0,62.36360310324253,59.53918325502704,0.0,9.750225795309799,0.036749613198372444,0.04374600876353866,3.0009949196709074,-1.757674723022011,0.5003221655386375,0.41475623689258395,-0.25446613108561444,-0.36031573067810596,0.71606803408404,0.15056711006981247,-1.0473409209872602,[120.57681295],1.0
1.135,0.9036466666666666,1.0,69.06174473957202,20.736022098239868,0.0,3.8908628554396465,0.0325116514069605,0.029635071365026158,2.2453505469155446,-1.7691146181543105,0.4374829056862892,0.3694251607135515,-0.22106180686093704,0.06262022509808052,0.7069990517544253,0.13129661101877171,-0.9591127568169631,[13.68690594],0.8679009883963617
1.135,0.9052416666666666,1.0,59.88094175056219,50.45268464177904,0.0,3.721939449866735,0.03453299602898115,0.029139268320449108,2.2122346558706347,0.9327441999723178,0.0818784004216223,0.17548593608905008,1.6973809374499649,-1.4387621996715068,0.7022043915854189,0.03760461297637937,-0.3204080705979552,[33.30152456],0.9688396703007501
1.135,0.9039516666666666,1.0,49.48890874722952,49.888969195908615,0.0,3.917783854230759,0.03331150134000984,0.02933318198357025,2.2487402976219935,0.9327441999723187,0.08025688539572777,0.1720106229327563,1.697380937449966,-1.438762199671506,0.6782003845474265,0.03685989343288371,-0.32040807059795723,[32.92944161],0.3220486780528917
1.135,0.9041116666666669,1.0,45.486416089887626,50.860966418795165,0.0,3.619518751461287,0.033899083586259864,0.029480729596771796,2.170324272950605,-1.1639790856243828,0.5194738504941625,0.3358168244556232,-0.5441072096959313,-1.5516938593691567,0.6730012951093514,0.17195932185206128,-0.24246658889503528,[149.54360252],0.9959534305388958
1.135,0.9012866666666668,1.0,41.21328546721637,4.6325363126987185,0.0,3.750487567128702,0.03369783786864056,0.02885426599098875,2.2284758076922278,-1.818035939259007,0.31413041414428594,0.37557547143684766,0.37965512226993575,-0.8699196083269465,0.664640119266712,0.061103170805287224,-0.8663418632897205,[4.23912113],0.8563617937167829
1.135,0.9182241666666667,1.0,45.03172998395533,38.93192321609223,0.0,3.626470213339088,0.035454201664570424,0.031250646816762026,2.1716216310326795,0.09945985296646631,0.12387098449420846,0.23050849311090954,1.3997763001124348,-0.6338205183217536,0.624935107640466,0.09698552861648407,-0.9122830153295554,[11.38852891],-3.343080756750587
1.167,0.9283583333333335,1.0,30.6737962547923,35.9167387525453,0.0,3.567471041276545,0.03558197097407353,0.03128808932870745,2.150530961581871,0.6647573540341312,0.06761493497885772,0.14126278397082778,1.6228997877301694,-1.4770161840607383,0.6295036763730572,0.022836704749648,-0.1738223744213582,[26.67038309],0.9797959387795928
1.167,0.9238500000000001,1.0,15.865239955605036,35.22837189435688,0.0,3.7163564339081177,0.03720978054166719,0.03054031250046248,2.199302903601605,0.7048114285208373,0.06539257134723422,0.13726544834275348,1.6351000160849554,-1.4817557324708308,0.6151494997155189,0.022300973154175854,-0.16022494423652345,[26.15922845],0.15449648778159286
