Beats per Second (1000ms),BPM,EGM Mean RV,EGM STD RV,EGM Skewness RV,EGM Kurtosis RV,R-R Interval RV,BP,Max Actual BP,Mean Actual BP,Per Mean,Per STD,Per Skewness,Per Kurtosis,Current Perfusion Grad,Decision,predictedbp,actual_theta,npargmax
0,157.06806282722513,0.0715405795174197,0.07195485739310543,1.7959357955947024,1.7283195442402137,382,64,95.70560506851234,90.54918628130937,78.57586440773774,6.963538451261432,0.0,-3.0,22.45139090385377,3,,,
0,125.52301255230125,0.08499021396845094,0.08426084202794773,0.9556864822659032,-0.6096886307818514,478,141,91.92596213073433,89.01669164735888,73.08815252320157,4.25009777846069,0.0,-3.0,75.17471241357237,3,59.0,0.3778095620526114,381.0
0,114.72275334608031,0.07526749972532239,0.061879507267416915,0.9792189401759488,-0.3419057439654405,523,146,86.77757095476485,72.98553260182881,67.15858625801515,6.511036465494455,0.0,-3.0,74.66895207835796,3,57.0,0.36476172265904694,381.0
0,136.6742596810934,0.06449494088382247,0.048214526737777826,0.7906277253571261,-0.8061582408112695,439,86,68.69949237923491,59.26323368247663,70.39472244865037,7.158036566695635,0.0,-3.0,30.217157745862828,3,,,
0,104.71204188481676,0.06090618247450181,0.04633981430484819,0.9812023310119008,-0.32261656559139373,573,137,66.36706378892548,44.74424377709026,75.20482397561615,6.154635940919307,0.0,-3.0,74.47504625495985,3,56.0,0.3599794676968466,381.0
0,127.11864406779661,0.0831004792279528,0.06741223462543203,0.6853183563884321,-0.9497907835959234,472,128,93.48687564769371,68.39637685545352,73.3265176866224,5.296028687754656,0.0,-3.0,70.73461809361856,3,45.0,0.2861092257428056,381.0
0,113.85199240986718,0.07794692963759368,0.05218547283978968,0.9439943614497625,-0.019765995275596193,527,66,82.8514552459016,56.090422511888406,73.21983452184121,5.766399660890649,0.0,-3.0,27.790833191113077,3,,,
0,140.18691588785046,0.07430870057367538,0.06258887258663731,1.3544834435416575,0.6576214174505921,428,118,95.84267411658641,78.46524461186029,67.69462283447582,7.56631301425835,0.0,-3.0,73.41001499431621,3,47.0,0.33565761841328595,338.0
0,148.8833746898263,0.07975210483499372,0.05856101412052012,1.4193719222976473,0.8662126741191138,403,102,76.10885716876115,59.822323165097636,66.37641786462393,7.4435269902510255,0.0,-3.0,76.10781149569735,3,48.0,0.40431762800873045,295.0
0,102.38907849829351,0.06046014912303871,0.05660968016857259,1.432968275460923,0.8489009142301978,586,66,73.1303763702331,54.47617906596298,58.61821039874866,5.029060578505939,0.0,-3.0,59.14364442780223,3,20.0,0.1673770313809651,282.0
0,116.27906976744185,0.07983217376310481,0.07050471361273436,1.0282504607042708,-0.4610986870311913,516,59,78.15754698388142,55.71341346659253,49.72449069809627,6.083653366316684,0.0,-3.0,44.672292817985294,3,13.0,0.09886257929183463,325.0
0,121.95121951219512,0.08816698234232107,0.07181513377024189,0.8552024664638532,-0.7916577348562845,492,78,95.48592945567603,74.16003965558485,51.37398187849205,7.041754794130912,0.0,-3.0,49.2539365653523,3,17.0,0.11607183877543913,351.0
0,119.76047904191617,0.07510469159993967,0.06384805317792536,1.184677690385304,-0.003202317854041681,501,0,63.21787721839449,54.59380742705383,51.10495932736221,5.989090414241436,0.0,0.0,0.0,3,,,
0,155.44041450777203,0.09423968447721974,0.05502814213769233,1.0585008231246626,0.25235092310605456,386,83,75.86028347360462,61.11763594311456,55.01990132750291,7.0273490444043585,0.0,-3.0,50.294211596863896,3,18.0,0.12042582523538908,368.0
0,99.00990099009901,0.06916969212332776,0.05436217648048734,1.5393566615747818,1.2778358420185612,606,91,60.62177826491069,47.642191401036506,58.92330466957667,7.67629595707816,0.0,-3.0,55.995363757420826,3,22.0,0.14823022258042584,359.0
0,127.11864406779661,0.08768131819087299,0.06909081789345398,0.804557320879816,-0.8859604884341965,472,144,95.30788923273875,67.28285634996348,63.0422018174036,10.409042745475288,0.0,-3.0,75.26918136414625,3,57.0,0.3803437197624763,368.0
0,115.83011583011583,0.08048383501729968,0.07382233771230337,0.9198271759902644,-0.7126511928102062,518,110,58.32738064865705,42.826416244822006,66.68043740721201,10.93787364789371,0.0,-3.0,73.5215546577735,3,44.0,0.3380613099443982,321.0
0,130.1518438177874,0.07660679572122325,0.07276900582826698,0.8472787168085326,-0.7085728264639148,461,122,90.5480995567181,64.94566746427282,63.27958851971257,10.641644730116143,0.0,-3.0,76.44420229611646,3,54.0,0.41475020152646425,324.0
0,112.5703564727955,0.08462577676660432,0.05971755212435481,0.6064164319714869,-1.0673167098336025,533,83,67.75916430879359,49.914739532022885,63.78946005137982,10.306387992870043,0.0,-3.0,32.47315033608856,3,,,
0,128.75536480686696,0.0815473052445369,0.07020867272233251,0.8440808991800057,-0.7890280986859315,466,113,91.31725236618841,67.02390731610073,66.78819301747544,10.355310460253255,0.0,-3.0,75.47594447924742,3,50.0,0.3860026755834429,318.0
0,128.4796573875803,0.06904647739255393,0.06365360968793032,0.963013193908123,-0.5284307639542822,467,55,60.429958921672956,43.13907064028792,67.34894090047995,4.6260063379620595,0.0,-3.0,58.76462862211938,3,19.0,0.16488980896194658,279.0
0,119.04761904761905,0.06965457402014144,0.06227477076370962,1.3420404689346723,0.4154226024001253,504,50,83.79162009834577,56.99336140142619,63.474545830719144,3.4598479929096424,0.0,-3.0,27.938030791434254,3,6.0,0.053032288672005476,272.0
0,125.52301255230125,0.0883458703755346,0.08520790747176181,0.8503974645102923,-0.8081805289124526,478,147,82.0195285595699,62.19630936225542,63.13591221141674,5.871339594989222,0.0,-3.0,60.95468375215158,3,35.0,0.1800687519812746,460.0
