Beats per Second (1000ms),BPM,EGM Mean RV,EGM STD RV,EGM Skewness RV,EGM Kurtosis RV,R-R Interval RV,BP,Max Actual BP,Mean Actual BP,Per Mean,Per STD,Per Skewness,Per Kurtosis,Current Perfusion Grad,Decision
0,78.125,0.47593485486968784,0.6304976047325251,1.505422785016151,0.7553306178017145,768,37,0.9565105302865171,0.8264106852382866,0.9058557300076174,0.029893694926024214,0.0,-3.0,11.423482705987052,2
0,78.43137254901961,0.4561250992490927,0.599074739738558,1.5250333226917279,0.8928618092291631,765,66,0.9154698828377581,0.6288493850597159,0.8321535550259119,0.056826664661685934,0.0,-3.0,22.16270132564603,2
0,78.53403141361257,0.4259616973835713,0.5978346037212324,1.5305605318830817,0.8794061377607298,764,77,0.9459408181038511,0.6563304079987564,0.7760318125363921,0.07362295386693077,0.0,-3.0,26.166380890466083,2
0,77.41935483870968,0.47210220496250743,0.6242059560924573,1.555663821759129,0.9434455634289725,775,75,0.9465621179960055,0.6652801912898717,0.7665524413653203,0.08080194921679724,0.0,-3.0,25.140017973679736,2
0,76.82458386683739,0.48430306839783577,0.6201758226525133,1.5593841458726605,0.9583838593412706,781,76,0.9236326895106861,0.6503653272291182,0.7321862172038233,0.0811186418741377,0.0,-3.0,25.502360190099736,2
0,77.02182284980745,0.484580403334873,0.6073911158586361,1.5439600210442879,0.8721690511145446,779,75,0.9256664664335886,0.6420361556127888,0.7319315635485613,0.07926064503691072,0.0,-3.0,25.2078647404117,2
0,77.02182284980745,0.4369933276199014,0.5787238861719621,1.52289068698946,0.8564405338597445,779,81,0.9436538580517418,0.6496867955896508,0.6916503907258558,0.0846140316893616,0.0,-3.0,27.72685221541922,2
0,76.33587786259542,0.43891763606146983,0.5782273969961446,1.6319212019997518,1.2016079791329908,786,79,0.9636154723512789,0.6531190129926578,0.666157783550341,0.07855138046417723,0.0,-3.0,27.259135309377545,2
0,75.56675062972292,0.49485885348017394,0.6221229732515734,1.578632759511642,1.0497757278887496,794,81,0.9288906490205604,0.6338125247380634,0.6836655401951544,0.07127611560835272,0.0,-3.0,27.024300147382046,2
0,75.66204287515762,0.4891569636647691,0.6554843151801307,1.5548813454258241,0.9259524250030355,793,86,0.9033658555622042,0.6293635961202393,0.6919647595997745,0.07224841870575338,0.0,-3.0,28.750228604604473,2
0,75.56675062972292,0.5039122925224615,0.6447284939878517,1.5353974475927963,0.8799415705075844,794,87,0.9089829481348921,0.6273970511554077,0.712095003235337,0.07568353003249895,0.0,-3.0,29.969421230027745,2
0,75.18796992481202,0.46284639736404815,0.6552487188807264,1.5397218328567417,0.8880084725679804,798,85,0.9370463520668483,0.6406809089266677,0.6986570020716116,0.08045994145273666,0.0,-3.0,28.345429882636207,2
0,75.66204287515762,0.5014162963745584,0.6515835081716299,1.5240170428389992,0.8634145831978439,793,87,0.9153049396404023,0.6074692380406482,0.7068997634278016,0.08422614433360957,0.0,-3.0,28.967197941124073,2
0,76.82458386683739,0.4953886657845412,0.6603181147110372,1.472761914357192,0.6623571869707452,781,92,0.925754699708337,0.6468682972973921,0.7262238643737962,0.09317575903152596,0.0,-3.0,31.940926774494137,2
0,77.72020725388602,0.45567383310340015,0.6486371750274084,1.498992145061075,0.7579370407434074,772,92,0.9563976416879884,0.6707444930110307,0.7138667738106437,0.0962541637635431,0.0,-3.0,32.08004286856486,2
0,78.22685788787484,0.45336501892067155,0.6615219389858884,1.488631606421863,0.6990561334210708,767,90,0.9358573253835911,0.6687122309039949,0.7134374124686381,0.09555226596091618,0.0,-3.0,31.585630741306687,2
0,77.92207792207792,0.466144090257018,0.666690960101198,1.4897398119169774,0.7096464162406817,770,93,0.9233646477569263,0.6272277037973465,0.7097444407707039,0.09538631779574658,0.0,-3.0,31.006852438607293,2
0,78.53403141361257,0.44916070371925293,0.6259942343434567,1.5262081096818616,0.8751832487843307,764,104,0.9354330361041164,0.621668570704065,0.7258999500839626,0.09741682075830738,0.0,-3.0,36.8878790822131,2
0,78.3289817232376,0.4176628326189406,0.5769227065419154,1.5470957712232298,0.9017391135394726,766,108,0.9340656467714852,0.6189686025083372,0.7325503810262979,0.09941051610113098,0.0,-3.0,37.711646840912984,2
0,77.51937984496124,0.43556412144395384,0.6147137920120024,1.5430081536606153,0.9128441474292637,774,101,0.9470376665583804,0.6435137505707554,0.7217205591725879,0.0930945096398996,0.0,-3.0,34.29631910812164,2
0,75.85335018963337,0.45385426174425914,0.6629803544869609,1.5625225149594868,0.9348626481526252,791,100,0.9419156549056976,0.6386014466299235,0.7215653151689949,0.09844310786709033,0.0,-3.0,35.55111993833386,2
0,75.0,0.4573185568256957,0.6659454772260086,1.5501911547349,0.9061934100602782,800,103,0.9233397192901505,0.6388209786580037,0.7045276287163784,0.10349202335265768,0.0,-3.0,36.5116703331376,2
0,75.09386733416771,0.43668725284767895,0.6329469470703807,1.566346669682964,0.9738214213281617,799,100,0.9159688742252873,0.6269561867458976,0.6943742510655377,0.10195461397955223,0.0,-3.0,34.108162269703705,2
0,75.09386733416771,0.43369490225674584,0.6046927308443178,1.6073355225814159,1.102714682676896,799,94,0.9307785547318534,0.6388959692326874,0.6760256798010309,0.10020781849288495,0.0,-3.0,32.545139739388624,2
0,75.28230865746549,0.43305825459432795,0.6369738324522778,1.5540205472079416,0.9049934072731749,797,102,0.908845421400141,0.6281561131785519,0.6728103804202104,0.10119260144070491,0.0,-3.0,35.07628593544275,2
