BP,BPM,Beats per Second (1000ms),Cumulative Perfusion Grad,Current Perfusion Grad,Decision,EGM Kurtosis RV,EGM Mean RV,EGM STD RV,EGM Skewness RV,Max Actual BP,Mean Actual BP,Per Cum. Kurtosis,Per Cum. Mean,Per Cum. STD,Per Cum. Skewness,Per Kurtosis,Per Mean,Per STD,Per Skewness,R-R Interval RV
196.0,70.50528789659225,1.0,33.08420067835542,38.80100109773886,2.0,0.5110605358546074,0.2877035243759027,0.16430221996757283,1.041354850648858,134.8,101.11965000000001,1.3416872059604534,0.5311214833223598,0.10210882378260831,-1.083464533570751,1.1802567094971375,0.6648304271680276,0.1347877574280791,-1.368373346114668,851.0
196.0,58.02707930367505,1.0,33.08420067835542,38.80100109773886,2.0,-0.007740426675014067,0.2523181972465113,0.12378229052740106,0.8729164566645019,135.8,103.95920000000001,1.3416872059604534,0.5311214833223598,0.10210882378260831,-1.083464533570751,1.1802567094971375,0.6648304271680276,0.1347877574280791,-1.368373346114668,1034.0
196.0,58.02707930367505,1.0,33.08420067835542,38.80100109773886,2.0,-0.04060925855231723,0.24511548163294536,0.12685376568074738,0.9195328594608352,138.5,105.21555000000001,1.3416872059604534,0.5311214833223598,0.10210882378260831,-1.083464533570751,1.1802567094971375,0.6648304271680276,0.1347877574280791,-1.368373346114668,1034.0
130.0,58.02707930367505,1.0,38.73783820834626,46.96330020287221,2.0,-0.18672227474150516,0.23881558036575806,0.13270560007066834,0.811940117162977,138.5,103.72785,1.0176246290650743,0.5551491404300133,0.09016277806706172,-1.286762064594912,-0.5538650800314606,0.7233934356905968,0.20170904214738763,-0.6527605635219729,1034.0
119.0,58.08325266214908,1.0,42.23611909682844,42.67334683211847,2.0,-0.17725893877465548,0.2506411815522566,0.12659575601858003,0.8684073723609871,138.5,102.8413,-0.38313177605820314,0.5796876819806048,0.10762514727488984,-0.7658352164874499,-0.553865080031462,0.6277338178595462,0.17503557659891233,-0.6527605635219716,1033.0
119.0,69.36416184971098,1.0,42.23611909682844,42.67334683211847,2.0,1.5224878652741936,0.28009979265365964,0.19010165398087986,1.4763884477883022,138.5,103.32195000000002,-0.38313177605820314,0.5796876819806048,0.10762514727488984,-0.7658352164874499,-0.553865080031462,0.6277338178595462,0.17503557659891233,-0.6527605635219716,865.0
119.0,69.36416184971098,1.0,42.23611909682844,42.67334683211847,2.0,3.077446045581576,0.2538260767320003,0.18073703070727187,1.8890532434612677,141.1,107.39535000000001,-0.38313177605820314,0.5796876819806048,0.10762514727488984,-0.7658352164874499,-0.553865080031462,0.6277338178595462,0.17503557659891233,-0.6527605635219716,865.0
207.0,69.36416184971098,1.0,44.695100584587244,57.00041760434828,2.0,3.14412962339588,0.2539677781544917,0.18005014318262744,1.9198662875193842,141.1,106.99505,-0.19888985764166556,0.6310385204972754,0.121171821518372,-0.851303814507751,-0.04886135960111826,0.7578424981856507,0.21469490572419636,-0.982506923148922,865.0
202.0,69.36416184971098,1.0,52.61753536145218,55.58356519596401,2.0,3.2709714286813893,0.2571169220098175,0.1780182086395519,1.9571810148235231,141.1,105.75695,-0.35697601148614133,0.6651930692331298,0.13515761529038237,-0.7502070730061323,-0.04886135960111426,0.7183114571277026,0.20349585954582255,-0.982506923148924,865.0
200.0,69.36416184971098,1.0,53.23228702600897,55.09107442115071,2.0,1.7852888467818575,0.28135793069404,0.18374114814108106,1.5625529986055142,141.1,104.91469999999998,-0.3596967503787041,0.6962650612950938,0.15024537317681294,-0.7183230384262463,-0.04886135960111693,0.7052331717403498,0.1997908136358949,-0.9825069231489232,865.0
200.0,65.86169045005488,1.0,53.23228702600897,55.09107442115071,2.0,2.741939462410631,0.2630049525521958,0.1804501171692607,1.8054258636912355,141.1,106.50450000000001,-0.3596967503787041,0.6962650612950938,0.15024537317681294,-0.7183230384262463,-0.04886135960111693,0.7052331717403498,0.1997908136358949,-0.9825069231489232,911.0
200.0,65.86169045005488,1.0,53.23228702600897,55.09107442115071,2.0,2.6493859157538493,0.25313754339704947,0.18451806785810593,1.8084186782439136,141.1,107.09104999999998,-0.3596967503787041,0.6962650612950938,0.15024537317681294,-0.7183230384262463,-0.04886135960111693,0.7052331717403498,0.1997908136358949,-0.9825069231489232,911.0
136.0,65.86169045005488,1.0,53.25120121131521,51.69989218408685,2.0,2.370754680625528,0.24592165663433369,0.18976810351385348,1.7131735991303862,141.1,104.8775,-0.657261726064625,0.7226864106499737,0.15264733343788717,-0.5274009750676926,-0.1959421340335581,0.8305668967344576,0.12299987912219196,-0.8141470276271556,911.0
167.0,65.86169045005488,1.0,55.618730484209856,63.34462770276747,2.0,2.579208805393537,0.2561707609263176,0.1841434627972218,1.760374312027199,141.1,103.36025,-0.14161920398875383,0.7251267474230105,0.16310463784007953,-0.83456767576249,0.4783399916296016,0.7350558658712719,0.18310511908349808,-1.0781526784922275,911.0
167.0,69.12442396313364,1.0,55.618730484209856,63.34462770276747,2.0,6.976743110074532,0.2725722318974652,0.22452360618664802,2.4873414202706097,141.1,102.86375000000001,-0.14161920398875383,0.7251267474230105,0.16310463784007953,-0.83456767576249,0.4783399916296016,0.7350558658712719,0.18310511908349808,-1.0781526784922275,868.0
167.0,63.62672322375398,1.0,55.618730484209856,63.34462770276747,2.0,0.28804917612450653,0.23437520064785264,0.12509179661088876,1.0429924011850318,141.1,105.497,-0.14161920398875383,0.7251267474230105,0.16310463784007953,-0.83456767576249,0.4783399916296016,0.7350558658712719,0.18310511908349808,-1.0781526784922275,943.0
148.0,63.62672322375398,1.0,54.12632148179096,41.06479974824164,2.0,0.27151037755969387,0.21903931943577867,0.13177011313040723,1.075514687766228,129.9,103.53229999999998,-0.39688939558330194,0.7474151794183791,0.17433017644053317,-0.8099753510902175,-1.1294018401384756,0.7710294768785645,0.16054406615051625,-0.42858248381522446,943.0
174.0,63.62672322375398,1.0,51.89937267892664,48.16395193846308,2.0,0.2598478619066986,0.21708265575226357,0.132552899552077,1.093245395887826,129.9,101.67835000000001,-0.8952638056159912,0.7384036210629226,0.17116888716566805,-0.5853949892681043,-0.8929930117221478,0.7141161578698046,0.21064669220944207,-0.5621917179786169,943.0
174.0,63.62672322375398,1.0,51.89937267892664,48.16395193846308,2.0,-0.40559264275605855,0.2367773490983992,0.14149703390179133,0.8803650425636389,129.9,100.80494999999998,-0.8952638056159912,0.7384036210629226,0.17116888716566805,-0.5853949892681043,-0.8929930117221478,0.7141161578698046,0.21064669220944207,-0.5621917179786169,943.0
174.0,69.36416184971098,1.0,51.89937267892664,48.16395193846308,2.0,1.1133403341762351,0.2105323128789218,0.12179899518133841,1.3107674686206854,133.6,102.9306,-0.8952638056159912,0.7384036210629226,0.17116888716566805,-0.5853949892681043,-0.8929930117221478,0.7141161578698046,0.21064669220944207,-0.5621917179786169,865.0
174.0,69.36416184971098,1.0,51.89937267892664,48.16395193846308,2.0,1.094968673450353,0.19884793376000756,0.12643964396456475,1.3442701208658017,139.2,105.45075,-0.8952638056159912,0.7384036210629226,0.17116888716566805,-0.5853949892681043,-0.8929930117221478,0.7141161578698046,0.21064669220944207,-0.5621917179786169,865.0
162.0,69.36416184971098,1.0,50.277863910399724,46.58004968590069,2.0,1.061600847704523,0.1986335144743635,0.12691004112617071,1.3209394277984838,139.2,104.30555,-1.1477184534388196,0.716154893778261,0.1645737500666388,-0.43749143639416616,-1.1077128537834577,0.5900611082843116,0.16542282380817006,-0.4240602748408267,865.0
123.0,69.36416184971098,1.0,46.86969133533951,35.30499142234739,2.0,0.04492975651110642,0.23363232309009646,0.139885211564216,1.0167271317156694,139.2,103.35155,-1.1666248169655804,0.672545974076647,0.15201662419350645,-0.4747856874912641,-1.107712853783456,0.395429792425778,0.11085820089235983,-0.42406027484082814,865.0
123.0,66.2251655629139,1.0,46.86969133533951,35.30499142234739,2.0,0.16581663720973205,0.24117647212292367,0.1615132313304494,1.140977647360215,139.2,103.22964999999999,-1.1666248169655804,0.672545974076647,0.15201662419350645,-0.4747856874912641,-1.107712853783456,0.395429792425778,0.11085820089235983,-0.42406027484082814,906.0
123.0,66.2251655629139,1.0,46.86969133533951,35.30499142234739,2.0,1.1621243084632669,0.22288688346295474,0.153134480292407,1.4710706440595924,139.2,107.01709999999997,-1.1666248169655804,0.672545974076647,0.15201662419350645,-0.4747856874912641,-1.107712853783456,0.395429792425778,0.11085820089235983,-0.42406027484082814,906.0
123.0,66.2251655629139,1.0,46.86969133533951,35.30499142234739,2.0,0.8041634855672544,0.20538104337700883,0.16486671752430265,1.3164470160958892,139.2,106.47059999999999,-1.1666248169655804,0.672545974076647,0.15201662419350645,-0.4747856874912641,-1.107712853783456,0.395429792425778,0.11085820089235983,-0.42406027484082814,906.0
206.0,66.2251655629139,1.0,47.948913149183205,54.42628709072776,2.0,0.9707897178385196,0.21326500370993162,0.1595449788295444,1.3774826467793937,139.2,105.09474999999999,-0.7642591927948299,0.618566867919182,0.19842176312610424,-0.5730226711785094,-1.3280394750355675,0.6277635401117186,0.26141517587063945,-0.2067443175345234,906.0
206.0,66.2251655629139,1.0,47.32819626316611,54.42628709072776,2.0,0.13564460534753486,0.23778967872490833,0.16171361620231123,0.9966629719605654,139.2,104.13409999999999,-1.0176493224973582,0.6045264622289974,0.20968679329750955,-0.42156518952491345,-1.3280394750355675,0.6277635401117186,0.26141517587063945,-0.2067443175345234,906.0
206.0,67.49156355455568,1.0,47.32819626316611,54.42628709072776,2.0,1.2042805952803741,0.21846098656453472,0.14844963474724948,1.2622790138297415,139.2,105.36695,-1.0176493224973582,0.6045264622289974,0.20968679329750955,-0.42156518952491345,-1.3280394750355675,0.6277635401117186,0.26141517587063945,-0.2067443175345234,889.0
206.0,67.49156355455568,1.0,47.32819626316611,54.42628709072776,2.0,1.3366068683622707,0.2125208461395926,0.14903378965288325,1.366116703637641,139.2,106.24639999999998,-1.0176493224973582,0.6045264622289974,0.20968679329750955,-0.42156518952491345,-1.3280394750355675,0.6277635401117186,0.26141517587063945,-0.2067443175345234,889.0
133.0,67.49156355455568,1.0,47.16729860385631,49.174000346040444,2.0,1.3680542755071041,0.21928714357766932,0.146530565791321,1.3218093462736495,135.7,103.64915,-1.197265244254201,0.5497476524456917,0.20093040277546032,-0.3770717923446533,-0.9629929774121373,0.4337214945327618,0.1345454052241563,-0.6971863393533456,889.0
133.0,67.49156355455568,1.0,45.97295846868735,49.174000346040444,2.0,1.3188352138667714,0.23040975756338675,0.14329379100810788,1.246350987695829,135.7,101.86335,-1.2777466557762878,0.5043507809452459,0.1857010487426941,-0.36113699877687117,-0.9629929774121373,0.4337214945327618,0.1345454052241563,-0.6971863393533456,889.0
133.0,68.80733944954129,1.0,45.97295846868735,49.174000346040444,2.0,9.989253635866415,0.2582187364085855,0.23663287857449425,2.9574413399364805,135.7,101.29644999999998,-1.2777466557762878,0.5043507809452459,0.1857010487426941,-0.36113699877687117,-0.9629929774121373,0.4337214945327618,0.1345454052241563,-0.6971863393533456,872.0
133.0,63.424947145877375,1.0,45.97295846868735,49.174000346040444,2.0,-0.06912797325947029,0.2192665963440128,0.12369984839380248,0.7728215804611034,135.7,104.74319999999999,-1.2777466557762878,0.5043507809452459,0.1857010487426941,-0.36113699877687117,-0.9629929774121373,0.4337214945327618,0.1345454052241563,-0.6971863393533456,946.0
133.0,63.424947145877375,1.0,45.97295846868735,49.174000346040444,2.0,0.5423436744939125,0.21859593943361771,0.11611151524605687,0.9020643285085206,134.1,103.59535,-1.2777466557762878,0.5043507809452459,0.1857010487426941,-0.36113699877687117,-0.9629929774121373,0.4337214945327618,0.1345454052241563,-0.6971863393533456,946.0
136.0,63.424947145877375,1.0,45.345679251077726,45.048232121262075,2.0,1.0539650034705854,0.23050777905926845,0.10399580730371147,1.3385826922791204,134.1,101.88435,-1.2127702569663585,0.5224021755080482,0.1886090241372175,-0.4047624417885648,-0.28834411567656515,0.7013500613373714,0.1903973173649494,-0.7703513726308788,946.0
136.0,63.424947145877375,1.0,45.345679251077726,45.048232121262075,2.0,0.6244779687403361,0.2662188920054018,0.13345179868790308,1.2174526013694362,134.1,101.0094,-1.2127702569663585,0.5224021755080482,0.1886090241372175,-0.4047624417885648,-0.28834411567656515,0.7013500613373714,0.1903973173649494,-0.7703513726308788,946.0
136.0,69.20415224913495,1.0,45.345679251077726,45.048232121262075,2.0,1.3884039538893749,0.24064504458676592,0.1359886293215916,1.4232098092189382,134.1,102.97154999999998,-1.2127702569663585,0.5224021755080482,0.1886090241372175,-0.4047624417885648,-0.28834411567656515,0.7013500613373714,0.1903973173649494,-0.7703513726308788,867.0
136.0,69.20415224913495,1.0,45.345679251077726,45.048232121262075,2.0,1.0625896791834482,0.2294375067611447,0.14367529470223367,1.2971348464242718,139.8,105.83,-1.2127702569663585,0.5224021755080482,0.1886090241372175,-0.4047624417885648,-0.28834411567656515,0.7013500613373714,0.1903973173649494,-0.7703513726308788,867.0
158.0,69.20415224913495,1.0,47.41952833671116,51.42984221588428,2.0,1.016175108692729,0.2249830999946024,0.14566577898930227,1.3161828514195981,139.8,105.05875,-1.1778055522982616,0.5512433419236059,0.19852891899563926,-0.4426703853868903,-1.077339012721558,0.5706803498796784,0.16594207767292474,-0.5880792139124158,867.0
158.0,69.20415224913495,1.0,47.67862031036722,51.42984221588428,2.0,0.9426781687126646,0.2323506227170807,0.14364685613299208,1.2632106746201626,139.8,104.22365,-1.112626993150439,0.5386683365411213,0.18618497293194625,-0.5115973781603921,-1.077339012721558,0.5706803498796784,0.16594207767292474,-0.5880792139124158,867.0
158.0,65.93406593406593,1.0,47.67862031036722,51.42984221588428,2.0,-0.08597843803739114,0.25686282674255223,0.16521082126359002,0.9968443418459298,139.8,103.88714999999999,-1.112626993150439,0.5386683365411213,0.18618497293194625,-0.5115973781603921,-1.077339012721558,0.5706803498796784,0.16594207767292474,-0.5880792139124158,910.0
158.0,65.93406593406593,1.0,47.67862031036722,51.42984221588428,2.0,0.4771786004785614,0.23486894946597406,0.16307821169002484,1.2366156598259441,139.8,107.41460000000001,-1.112626993150439,0.5386683365411213,0.18618497293194625,-0.5115973781603921,-1.077339012721558,0.5706803498796784,0.16594207767292474,-0.5880792139124158,910.0
158.0,65.93406593406593,1.0,47.67862031036722,51.42984221588428,2.0,0.485963118383399,0.23347533443833776,0.16334044690856797,1.2483749964780377,139.8,106.61669999999998,-1.112626993150439,0.5386683365411213,0.18618497293194625,-0.5115973781603921,-1.077339012721558,0.5706803498796784,0.16594207767292474,-0.5880792139124158,910.0
225.0,65.93406593406593,1.0,49.7253709759606,50.421984704322306,2.0,0.29290379897921603,0.23861735106150486,0.16410951384240186,1.1264726801830833,139.8,104.97305000000001,-1.0369960405356098,0.5734976178215204,0.15342834339535638,-0.5914321253581805,-0.20716449302579676,0.7308289121884045,0.19882252308397833,-0.806791083004858,910.0
225.0,65.93406593406593,1.0,49.7253709759606,50.421984704322306,2.0,-0.5745533576388762,0.27049112850972545,0.16932022539401215,0.7091219139334262,139.8,103.85014999999997,-1.0369960405356098,0.5734976178215204,0.15342834339535638,-0.5914321253581805,-0.20716449302579676,0.7308289121884045,0.19882252308397833,-0.806791083004858,910.0
225.0,68.80733944954129,1.0,49.7253709759606,50.421984704322306,2.0,0.24945536407875446,0.24198196640717737,0.14426977302192706,0.945884818358658,139.8,104.49005,-1.0369960405356098,0.5734976178215204,0.15342834339535638,-0.5914321253581805,-0.20716449302579676,0.7308289121884045,0.19882252308397833,-0.806791083004858,872.0
225.0,68.80733944954129,1.0,49.7253709759606,50.421984704322306,2.0,0.3118661143600545,0.2396303087147938,0.1446410696645238,0.9684889829805616,139.8,105.42800000000001,-1.0369960405356098,0.5734976178215204,0.15342834339535638,-0.5914321253581805,-0.20716449302579676,0.7308289121884045,0.19882252308397833,-0.806791083004858,872.0
7.0,68.80733944954129,1.0,45.88868349540124,4.3530053327999765,2.0,0.28430850904232674,0.2387458187526916,0.14519040338193706,0.9712270239291166,135.8,102.932,-1.1400195572772178,0.5954937289925415,0.143447418895977,-0.49715599203655975,-1.2468444672696408,0.5817686933137658,0.2057850449625892,-0.6001673161266801,872.0
7.0,68.80733944954129,1.0,41.21427415875266,4.3530053327999765,2.0,0.36161034010800996,0.2506831692479214,0.14012542362577493,0.8983881661708087,135.8,101.14745,-0.9683952349054912,0.6178109557528029,0.14129838202919356,-0.5113301929606818,-1.2468444672696408,0.5817686933137658,0.2057850449625892,-0.6001673161266801,872.0
7.0,69.12442396313364,1.0,41.21427415875266,4.3530053327999765,2.0,10.788127526856915,0.33238648470106436,0.335438939091265,3.144365042338673,135.8,100.38495,-0.9683952349054912,0.6178109557528029,0.14129838202919356,-0.5113301929606818,-1.2468444672696408,0.5817686933137658,0.2057850449625892,-0.6001673161266801,868.0
7.0,61.855670103092784,1.0,41.21427415875266,4.3530053327999765,2.0,0.5477958178534497,0.2585819576109085,0.13518061592716335,0.8496139349921804,135.8,103.88095,-0.9683952349054912,0.6178109557528029,0.14129838202919356,-0.5113301929606818,-1.2468444672696408,0.5817686933137658,0.2057850449625892,-0.6001673161266801,970.0
7.0,61.855670103092784,1.0,41.21427415875266,4.3530053327999765,2.0,0.546617659133878,0.25943618967536947,0.13536319076487058,0.7961524854935468,135.1,103.18405000000001,-0.9683952349054912,0.6178109557528029,0.14129838202919356,-0.5113301929606818,-1.2468444672696408,0.5817686933137658,0.2057850449625892,-0.6001673161266801,970.0
159.0,61.855670103092784,1.0,40.78713153018576,31.956308568288087,2.0,0.42015003892437175,0.25240301536344195,0.13883268864773293,0.8313273091987095,135.1,101.5017,-1.234443629464591,0.5992892685921319,0.11260648246530713,-0.4166224597515361,1.6763289312415646,0.5733019275283046,0.10902211399655083,-1.6126889592353135,970.0
159.0,61.855670103092784,1.0,40.78713153018576,31.956308568288087,2.0,-0.31609857175074163,0.26907729496561816,0.14926287712069258,0.5885003950285989,135.1,100.60625,-1.234443629464591,0.5992892685921319,0.11260648246530713,-0.4166224597515361,1.6763289312415646,0.5733019275283046,0.10902211399655083,-1.6126889592353135,970.0
159.0,65.28835690968444,1.0,40.78713153018576,31.956308568288087,2.0,0.12160507364815532,0.2696380301267896,0.17074301325661337,0.8744859870474009,135.1,101.8931,-1.234443629464591,0.5992892685921319,0.11260648246530713,-0.4166224597515361,1.6763289312415646,0.5733019275283046,0.10902211399655083,-1.6126889592353135,919.0
159.0,65.28835690968444,1.0,40.78713153018576,31.956308568288087,2.0,0.22309247601404136,0.25388990364328085,0.17443091736028146,1.0221805426698272,138.7,105.2151,-1.234443629464591,0.5992892685921319,0.11260648246530713,-0.4166224597515361,1.6763289312415646,0.5733019275283046,0.10902211399655083,-1.6126889592353135,919.0
