!Max Actual BP,!Mean Actual BP,Beats per Second (1000ms),Cumulative Perfusion Grad,Current Perfusion Grad,Decision,EGM Kurtosis,EGM Mean,EGM STD,EGM Skewness,Per Cum. Kurtosis,Per Cum. Mean,Per Cum. STD,Per Cum. Skewness,Per Kurtosis,Per Mean,Per STD,Per Skewness,!BP,Per_similarity
1.266,0.18909416666666667,1.0,0.0,0.0,0.0,2.835909901285442,0.0066571508362769215,0.014386892407529547,2.063078686231357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.266,0.3479566666666667,1.0,0.0,0.0,0.0,1.4449016790974847,0.009502028899277834,0.014369921440346033,1.548339161533636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.266,0.48837916666666664,1.0,0.0,0.0,0.0,0.39194015132416826,0.013135669010207077,0.014124342971460917,0.9755841920667777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.266,0.6173058333333333,1.0,0.0,0.0,0.0,0.40485770052386805,0.01733445173198193,0.012841516444673838,0.5730870859586679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.266,0.7495575,2.0,0.0,0.0,0.0,1.8798253650325671,0.03177269318693316,0.026591241694235702,1.6327465587847991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.266,0.9118566666666668,1.0,41.6000175620328,60.61338900397872,0.0,2.759660624986603,0.031134703986343014,0.025573222599877838,1.9843238159938463,0.17215209188870562,0.7855385082328848,0.17907407721945542,-1.1295238837005046,0.17215209188870562,0.7030355495420333,0.17907407721945542,-1.1295238837005046,[137.75531334],
1.031,0.8747550000000001,1.0,41.6000175620328,60.61338900397872,0.0,2.771442505583659,0.03198097468537702,0.025239577150707408,1.9966161819845607,0.17215209188870562,0.7855385082328848,0.17907407721945542,-1.1295238837005046,0.17215209188870562,0.7030355495420333,0.17907407721945542,-1.1295238837005046,[137.75531334],
1.024,0.8551633333333335,1.0,41.6000175620328,60.61338900397872,0.0,2.746979367700737,0.03326904736083625,0.024810057451962367,1.972622719901269,0.17215209188870562,0.7855385082328848,0.17907407721945542,-1.1295238837005046,0.17215209188870562,0.7030355495420333,0.17907407721945542,-1.1295238837005046,[137.75531334],
1.024,0.8452533333333333,1.0,41.6000175620328,60.61338900397872,0.0,2.6334482115365914,0.03345043004793582,0.024888670149027955,1.9420932808006561,0.17215209188870562,0.7855385082328848,0.17907407721945542,-1.1295238837005046,0.17215209188870562,0.7030355495420333,0.17907407721945542,-1.1295238837005046,[137.75531334],
1.024,0.8408141666666666,0.0,41.6000175620328,60.61338900397872,0.0,12.561291363915984,0.03295296214466099,0.03064349498192092,3.371944212072708,0.17215209188870562,0.7855385082328848,0.17907407721945542,-1.1295238837005046,0.17215209188870562,0.7030355495420333,0.17907407721945542,-1.1295238837005046,[137.75531334],
1.169,0.8782683333333333,1.0,41.6000175620328,60.61338900397872,0.0,3.8770756437477223,0.031185958307468266,0.021756634906202242,2.254613507483736,0.17215209188870562,0.7855385082328848,0.17907407721945542,-1.1295238837005046,0.17215209188870562,0.7030355495420333,0.17907407721945542,-1.1295238837005046,[137.75531334],
1.169,0.8943291666666668,1.0,41.6000175620328,60.61338900397872,0.0,3.2019334441031697,0.032646080656885165,0.02187471122269985,2.0627872904263187,0.17215209188870562,0.7855385082328848,0.17907407721945542,-1.1295238837005046,0.17215209188870562,0.7030355495420333,0.17907407721945542,-1.1295238837005046,[137.75531334],
1.169,0.9011091666666667,1.0,41.6000175620328,60.61338900397872,0.0,3.243163626309369,0.032171606851572505,0.02199701275964905,2.072487536074424,0.17215209188870562,0.7855385082328848,0.17907407721945542,-1.1295238837005046,0.17215209188870562,0.7030355495420333,0.17907407721945542,-1.1295238837005046,[137.75531334],
1.169,0.9072891666666667,1.0,41.6000175620328,60.61338900397872,0.0,3.226757024482878,0.03210304413507612,0.022035279677903676,2.0649983545464954,0.17215209188870562,0.7855385082328848,0.17907407721945542,-1.1295238837005046,0.17215209188870562,0.7030355495420333,0.17907407721945542,-1.1295238837005046,[137.75531334],
1.169,0.9135575000000002,1.0,50.53651550975838,55.05484596678567,0.0,2.919702767133697,0.032517818338224286,0.022540393355247303,2.0173810471679934,-1.1507245574211908,0.7095300705890025,0.1990348162699251,-0.341605723010652,-1.1507245574211908,0.6774183070031982,0.1990348162699251,-0.341605723010652,[153.6157181],0.8671314544773409
1.169,0.9148749999999999,0.0,54.136382037382134,55.05484596678567,0.0,-0.9076902103296955,0.022490297339000383,0.0042783268584978456,-0.18916458543364725,-1.1507245574211908,0.7095300705890025,0.1990348162699251,-0.341605723010652,-1.1507245574211908,0.6612379231296364,0.1990348162699251,-0.341605723010652,[153.6157181],0.8671314544773409
1.164,0.8632249999999999,0.0,54.136382037382134,55.05484596678567,0.0,6.928626670712168,0.023598611135392727,0.006641772207129124,1.8539407581866105,-1.1507245574211908,0.7095300705890025,0.1990348162699251,-0.341605723010652,-1.1507245574211908,0.6612379231296364,0.1990348162699251,-0.341605723010652,[153.6157181],0.8671314544773409
1.016,0.7952825,0.0,51.371395057257416,8.756332608407831,0.0,6.959803092941767,0.021706511220846738,0.0058545216613022436,1.5932184552178967,0.505054803983986,0.14199521271321386,0.2932404682548602,1.5819188793539116,-1.1099574185098755,0.7218366242820784,0.013268974425562866,0.6972504213147728,[1.05084678],0.8671314544773409
0.912,0.7419650000000001,0.0,50.27239198566882,16.054753537939295,0.0,13.559811804640084,0.023215070953798038,0.008505010025533844,2.995948044740059,0.5004705224942079,0.15074710457298687,0.31127703334219037,1.5809864863712717,-0.12368632269925195,0.7441695945311985,0.00872138346615521,-0.7792157222929472,[3.49219756],0.8671314544773409
0.855,0.6969866666666666,0.0,34.07449180494975,33.977300156291335,0.0,12.83338047816494,0.021596216738413204,0.007783277358036353,2.848125884568655,0.255372718707795,0.16173159513638224,0.3235139534608537,1.5011617157397248,0.2229170689661335,0.7741723445923813,0.012814566406390083,-1.1899761121803232,[8.15522615],0.8671314544773409
0.796,0.6580891666666666,0.0,16.40515704367079,40.952763782266686,0.0,8.80416586966306,0.02010943284112553,0.006930331515981288,2.284117677877402,0.26004937344547896,0.15230049602173862,0.3046911883751916,1.5021804474403035,0.24137431513104524,0.7681756855406109,0.016576477251814447,-1.1973248108047918,[9.82947581],1.0
1.123,0.6780475,1.0,17.941355516527675,29.704358777314482,0.0,3.873412850013417,0.034088418137060345,0.03426578117140198,2.2546584737309354,-1.681457398962062,0.4117235990426821,0.3260263445635833,-0.32367313495377736,-0.17199814058521357,0.7008009279126535,0.12729669309342753,-0.9916972567809681,[20.27490079],-3.2251336985865438
1.207,0.7478266666666668,1.0,30.260961247879933,32.14606560992848,0.0,3.863897786372764,0.03453996175163243,0.03412352477554742,2.2506644659735446,-1.6814573989620614,0.45353099761955046,0.3591318390395412,-0.3236731349537768,-0.17199814058521623,0.7005534540503584,0.14022270364528436,-0.9916972567809665,[21.94150346],0.9419432175194077
1.207,0.8010541666666666,1.0,36.173028041659684,46.44953748814132,0.0,3.8678546084276233,0.034057687224981203,0.03428103895169948,2.2545826153386503,-1.551488876449102,0.1705912130397079,0.2070387514841967,0.4941525102891734,-1.4225505146176527,0.5727451597189694,0.0726694367609055,0.34107350895400224,[72.11886828],0.9320819747425815
1.207,0.8407558333333333,1.0,31.428988693703815,46.44953748814132,0.0,3.8407818830443468,0.033826206142533156,0.03439240297719595,2.2514095193856383,-1.551488876449102,0.1705912130397079,0.2070387514841967,0.4941525102891734,-1.4225505146176527,0.6246604523298833,0.0726694367609055,0.34107350895400224,[72.11886828],0.9380757163568432
1.207,0.8747183333333334,1.0,39.44359714432145,66.74189789185574,0.0,3.974188989670229,0.034185577555934245,0.03409704124840116,2.288319393601415,-0.34207393734544933,0.6859622096459852,0.36157725858497014,-1.155081801944042,1.574477630577455,0.6649744049411368,0.14642002431314388,-1.6251308338254065,[118.64353056],0.369909561598752
