Beats per Second (1000ms),BPM,EGM Mean RV,EGM STD RV,EGM Skewness RV,EGM Kurtosis RV,R-R Interval RV,BP,Max Actual BP,Mean Actual BP,Per Mean,Per STD,Per Skewness,Per Kurtosis,Current Perfusion Grad,Decision
0,114.94252873563218,0.06605055572277034,0.07343449705143379,1.1465199811382378,-0.12134726848411415,522,0.0,88.8,80.14252873563218,90.36482780491806,2.377288004127329,0.0,0.0,0.0,3
0,131.2910284463895,0.07878776460880806,0.0781288117260313,0.8800481777866611,-0.747889277420922,457,0.0,102.3,85.12735229759299,89.06270185731434,0.8650677804837948,0.0,0.0,0.0,3
0,122.19959266802444,0.0868680431185314,0.08126221059743541,0.8506727641164776,-0.8455392869253444,491,28058.262114408008,112.99999999999999,90.91751527494908,81.30143090596493,4.548567203481399,0.0,-3.0,62.34653960696584,3
0,120.96774193548387,0.08422436400315587,0.0832785983925094,0.8619441340460705,-0.835236106517041,496,27489.81365824588,97.39999999999999,86.01350806451612,76.39292756608921,4.4906853213963185,0.0,-3.0,61.08342523294936,3
0,124.74012474012474,0.07179462476035697,0.07018783716536199,1.2572116938925257,0.49192469191912247,481,27334.028177702738,123.0,96.61496881496882,75.67118722252825,7.5672105744661255,0.0,-3.0,60.73726389219099,3
0,119.04761904761905,0.065882197854714,0.08795631017095121,2.0584403240730658,3.209784307545701,504,30934.963827698648,103.4,85.04126984126984,75.0437865307992,5.481637071429861,0.0,-3.0,68.73868166386833,3
0,110.90573012939002,0.08448310650347886,0.10201267400107049,1.3514692406331668,0.4869069474821637,541,26268.63184757235,111.1,85.93419593345656,69.32626016858275,6.166958666026242,0.0,-3.0,58.36991219297504,3
0,151.13350125944584,0.07249070629529662,0.07077227159562113,1.3028006519519892,0.4383989765462055,397,27253.343599216812,110.5,89.07027707808562,68.91814793054253,6.116181148728847,0.0,-3.0,60.55797964971965,3
0,100.33444816053512,0.048922773673670254,0.05832207908745662,1.6712472457789591,1.7186452699673502,598,0.0,85.8,79.74782608695652,62.22221593722877,9.802066371871488,0.0,0.0,0.0,3
0,127.38853503184713,0.08162141479195924,0.08311911189970961,0.842715488009117,-0.8171014574620097,471,30564.029680039155,114.7,90.22569002123143,63.09084444998221,10.324355897321546,0.0,-3.0,67.9144516943025,3
0,114.28571428571429,0.0828226708577456,0.08272963657960447,0.9740123038282893,-0.5996386048702913,525,0.0,87.9,82.19257142857144,63.02380898294486,9.980193000398158,0.0,0.0,0.0,3
0,128.2051282051282,0.08278350670700457,0.08151030729807635,0.9145367903528052,-0.7459584779684332,468,27086.58398080128,111.00000000000001,89.57692307692308,63.35114973706631,9.50343998237558,0.0,-3.0,60.187433351734654,3
0,109.89010989010988,0.08003343058024326,0.07696596511803125,1.093226312326789,-0.2989153167154779,546,0.0,83.7,79.46776556776557,64.84974991379698,11.657225911728862,0.0,0.0,0.0,3
0,126.3157894736842,0.08566909030212583,0.07899493953223133,0.7718095455421509,-0.9739840537131963,475,26969.65365783683,103.8,84.13621052631578,63.20849432738189,10.416831831351912,0.0,-3.0,59.92760966834926,3
0,152.67175572519085,0.06952759300910684,0.06507590015998667,1.0860173839338565,0.0940440377366416,393,28422.11056541281,79.5,77.14249363867684,70.14119174517401,5.055329240244425,0.0,-3.0,63.155024885526814,3
0,134.52914798206277,0.06628437274297226,0.06303136086007173,1.1565059751937128,-0.04148392944011503,446,0.0,89.2,78.6908071748879,67.11415699696731,3.938860149232535,0.0,0.0,0.0,3
0,106.19469026548673,0.06528629646231358,0.06815177809861755,1.3009035486167475,0.16337753759429896,565,19209.48157996108,87.2,74.47486725663717,60.039338364375396,7.239012575881186,0.0,-3.0,42.68420828313988,3
0,132.4503311258278,0.07133508464651729,0.06640379445752549,1.0482412148680442,-0.03938417412265682,453,26056.094117949175,119.0,89.62119205298013,59.13706826512999,7.172991027608851,0.0,-3.0,57.89764516788651,3
0,101.69491525423729,0.055893904573296654,0.0701967861779374,1.6172075867318265,1.2825549985699407,590,25055.890539796932,82.3,76.35813559322033,57.26509820474853,5.93798926474078,0.0,-3.0,55.675154275684164,3
0,120.72434607645876,0.09021221327260272,0.08618145714903776,0.9630236563182794,-0.5832590817380319,497,30170.056833689014,105.89999999999999,82.70845070422536,59.24406480860161,5.769375558914968,0.0,-3.0,67.03902884847966,3
0,114.72275334608031,0.07382941527986346,0.06793232846390306,1.2597825411458496,0.6326778827032045,523,30175.683089824513,82.69999999999999,74.00707456978967,57.6268425649766,5.407158331808607,0.0,-3.0,67.05153060641322,3
0,128.2051282051282,0.07505518711812086,0.07682413398513933,0.9063248853409708,-0.5584269499558245,468,26308.049995140867,108.7,85.9638888888889,60.44101922177172,7.590725260693005,0.0,-3.0,58.45750083579949,3
0,124.74012474012474,0.07425956566153188,0.07613665578407772,0.9669086152938888,-0.5589169573439801,481,26726.89701498787,82.3,77.78357588357589,65.40736567584756,7.859825679182517,0.0,-3.0,59.38819505362638,3
0,125.52301255230125,0.07437023858904879,0.07336534265613567,0.7901386044826602,-0.8400050014776386,478,27419.141004410412,112.5,88.89184100418409,67.2674233823843,7.824154073761431,0.0,-3.0,60.92638787284787,3
0,111.31725417439704,0.062152232950243615,0.06545434371983957,1.1594639518695695,-0.05967009865367556,539,20522.21848546793,86.1,79.29554730983303,70.97393840685586,6.62940390961657,0.0,-3.0,45.601160271790704,3
0,129.87012987012986,0.0699859387520645,0.061654850526860976,1.09974776010831,0.02290116004920506,462,26144.830640631226,121.10000000000001,93.2504329004329,70.99596474858873,7.016842505007534,0.0,-3.0,58.094821140632874,3
0,122.19959266802444,0.06423319021065245,0.06671037270939065,1.343582639024306,0.6649136844330314,491,30288.626381286216,82.1,78.13299389002036,72.92151606926011,6.0105320180050175,0.0,-3.0,67.30249495216444,3
