!Max Actual BP,!Mean Actual BP,Beats per Second (1000ms),Cumulative Perfusion Grad,Current Perfusion Grad,Decision,EGM Kurtosis,EGM Mean,EGM STD,EGM Skewness,Per Cum. Kurtosis,Per Cum. Mean,Per Cum. STD,Per Cum. Skewness,Per Kurtosis,Per Mean,Per STD,Per Skewness,!BP,Per_similarity
0.929,0.14926583333333332,1.0,0.0,0.0,0.0,3.1125294611894345,0.004016426497519413,0.008793542324187241,2.121678506450259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.929,0.2966275,1.0,0.0,0.0,0.0,10.90563617989676,0.014727728434462819,0.025486099329148592,3.1041243355358583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.345,0.46651000000000004,1.0,0.0,0.0,0.0,1.705625333714572,0.04025603876940206,0.06142538676000514,1.715339457637492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.345,0.6435466666666666,1.0,0.0,0.0,0.0,1.830160139940748,0.04482814468301042,0.05924557207644158,1.7320860584662658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.345,0.7998991666666666,2.0,0.0,0.0,0.0,-0.5429057342572534,0.07491041398204747,0.07519669493213631,0.9827386050035111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.345,0.9481966666666667,2.0,0.0,0.0,0.0,-0.5748387655913065,0.07867902954045386,0.07349824677505915,0.9586087650614777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.345,0.9435841666666666,2.0,0.0,0.0,0.0,-1.009650151437259,0.0918470992421647,0.07207515900322033,0.6081774722355525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.345,0.9581608333333335,2.0,0.0,0.0,0.0,0.14334728354276383,0.07174072216989058,0.06603956161399469,1.1577856370439255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.343,0.9346933333333334,2.0,0.0,0.0,0.0,0.5143053777086828,0.06717067002001763,0.06576873795045736,1.31465766953592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1.09,0.9033175,2.0,21.886622141011607,38.78022185923506,0.0,-0.6757288589409076,0.08485133473221322,0.07728388171597955,0.8545362781390202,-1.867340887145095,0.1542639599707511,0.17053935387034994,0.24645081865094817,0.3985524953022863,0.5944180320300035,0.042463461654459404,-1.371852169759693,[50.90324884],
1.129,0.9139933333333334,2.0,33.80403787358253,38.78022185923506,0.0,0.6003545117037983,0.06826111831339692,0.07028813222606406,1.350220999809686,-1.867340887145095,0.1542639599707511,0.17053935387034994,0.24645081865094817,0.3985524953022863,0.49525285481787545,0.042463461654459404,-1.371852169759693,[50.90324884],1.0
1.129,0.9166591666666667,1.0,38.238312694190405,43.03100782529036,0.0,-0.6251469707740793,0.0841871523990648,0.07946335530333273,0.9223347568426211,-1.8673408871450956,0.1792385243660175,0.19814882322385166,0.24645081865094767,0.39855249530229786,0.5169507599663563,0.04933808394301156,-1.3718521697596995,[56.48286664],1.0
1.129,0.927565,2.0,39.69662334913018,49.18500154796064,0.0,-0.5887951284638775,0.08356086714659358,0.08007545206315353,0.9703181603628555,-1.867340887145095,0.22231802797900388,0.24577336697734412,0.24645081865094798,0.39855249530229475,0.6279011138333027,0.061196361470115236,-1.3718521697596977,[64.5606511],1.0
1.129,0.9140841666666667,2.0,39.70898270121568,52.10051064564858,0.0,-0.524321850045979,0.08906792212190145,0.07669215582037198,0.9724736307346916,-1.4716824644449589,0.662212106369247,0.18609833347057328,0.18601815683326103,-1.4716824644449589,0.5996226238566332,0.18609833347057328,0.18601815683326103,[166.08410617],1.0
1.129,0.9177666666666668,2.0,41.81092393393935,38.21311401028176,0.0,0.7091651352565775,0.09091640436285678,0.07763052587715821,1.1637605677616811,-1.7338076719558084,0.22499336729694736,0.28069642796512523,0.4703126592543374,-0.9733743003068809,0.6070494448817303,0.05094510698776965,-0.8072579335708177,[52.45183464],1.0
